Supplier Name,Supplier ID,Payment Date,Amount,Spend Area, Account Code,Account Description,Internal Reference Number
ALLIED HEALTHCARE GROUP LTD,C22436,12/12/2011,908.56,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1254733,1"
ALLIED HEALTHCARE GROUP LTD,C22436,12/12/2011,994.19,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256554,1"
ALLIED HEALTHCARE GROUP LTD,C22436,12/12/2011,"1,004.79",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256545,1"
ALLIED HEALTHCARE GROUP LTD,C22436,12/12/2011,"1,040.32",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1202845,1"
ALLIED HEALTHCARE GROUP LTD,C22436,12/12/2011,"1,048.51",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256559,1"
ALLIED HEALTHCARE GROUP LTD,C22436,12/12/2011,"1,118.74",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256586,1"
ALLIED HEALTHCARE GROUP LTD,C22436,12/12/2011,"1,251.52",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256714,1"
ALLIED HEALTHCARE GROUP LTD,C22436,12/12/2011,"1,280.20",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1254832,1"
ALLIED HEALTHCARE GROUP LTD,C22436,12/12/2011,"1,280.80",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1254771,1"
ALLIED HEALTHCARE GROUP LTD,C22436,12/12/2011,"1,548.96",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1254761,1"
ALLIED HEALTHCARE GROUP LTD,C22436,12/12/2011,"1,583.28",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1255737,1"
ALLIED HEALTHCARE GROUP LTD,C22436,12/12/2011,"1,850.10",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256541,1"
ALLIED HEALTHCARE GROUP LTD,C22436,12/12/2011,"1,852.96",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256667,1"
ALLIED HEALTHCARE GROUP LTD,C22436,12/12/2011,"1,968.16",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1254784,1"
ALLIED HEALTHCARE GROUP LTD,C22436,12/12/2011,"2,015.16",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256648,1"
ALZHEIMERS SOCIETY,C22442,05/12/2011,"37,690.00",PEOPLE GROUP,4H23,PROJECTS,"SS1255320,1"
ALZHEIMERS SOCIETY,C22442,05/12/2011,"37,690.00",PEOPLE GROUP,4H23,PROJECTS,"SS1255323,1"
ALZHEIMERS SOCIETY,C22442,05/12/2011,"37,690.00",PEOPLE GROUP,4H23,PROJECTS,"SS1255327,1"
AUTISM CARE UK,CI1716,08/12/2011,"1,734.20",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256205,1"
AUTISM CARE UK,CI1716,22/12/2011,"1,734.20",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1259459,1"
AVENUE LODGE GUEST HOUSE,U09848,06/12/2011,"1,064.00",PEOPLE GROUP,N7GA,ACCOMODATION SERVICES,"SS1256609,1"
AVENUE LODGE GUEST HOUSE,U09848,15/12/2011,836.00,PEOPLE GROUP,N7GA,ACCOMODATION SERVICES,"SS1258232,1"
AVON SUPPORT LTD,U09597,22/12/2011,504.00,PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1258459,1"
AVON SUPPORT LTD,U09597,22/12/2011,833.00,PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1258465,1"
BAAF,D10906,05/12/2011,"1,568.00",PEOPLE GROUP,1G04,TRAINERS FEES & EXPS.,"SS1255336,1"
BALFOUR BEATTY LIVING PLACES LTD,T05146,23/12/2011," 560,314.94 ",COMMUNITIES GROUP,R5707,HIGHWAY MAINTENANCE CONTRACT,CHPS
BARNFIELD CARE AGENCY,C22701,22/12/2011,649.68,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1258077,1"
BARNFIELD CARE AGENCY,C22701,22/12/2011,685.68,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1258073,1"
BARNFIELD CARE AGENCY,C22701,22/12/2011,685.68,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1258078,1"
BARNFIELD CARE AGENCY,C22701,22/12/2011,"1,082.72",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1258076,1"
BAWNMORE PRESCHOOL,C22677,15/12/2011,"3,932.76",PEOPLE GROUP,4321,PAYMENTS TO 3RD PARTIES FOR SERVICE PROVISION,"ED1245817,1"
BELLA HOME CARE LTD,U02439,05/12/2011,"1,172.00",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1255877,1"
BELLA HOME CARE LTD,U02439,12/12/2011,812.00,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1257035,1"
BENTLEY HOUSE NURSING HOME LTD,C22722,22/12/2011,770.00,PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1259586,1"
BEST WESTERN,-,23/12/2011,900.00, FIRE & RESCUE ,R1601,TRAINING - EXTERNAL,P CARD 
BEST WESTERN,-,23/12/2011,800.00, FIRE & RESCUE ,R1601,TRAINING - EXTERNAL,P CARD 
BEST WESTERN,-,23/12/2011,800.00, FIRE & RESCUE ,R1601,TRAINING - EXTERNAL,P CARD 
BIRMINGHAM CITY UNIVERSITY,Z00043,08/12/2011,560.00,PEOPLE GROUP,1G02,DRIVER TRAINING,"SS1254107,1"
BLAKEMORE FOODS SERVICE,C27413,08/12/2011,628.89,PEOPLE GROUP,5A30,PROVISIONS,"SS1253152,1"
BLAKEMORE FOODS SERVICE,C27413,08/12/2011,661.49,PEOPLE GROUP,5A30,PROVISIONS,"SS1255584,1"
BLAKEMORE FOODS SERVICE,C27413,08/12/2011,707.25,PEOPLE GROUP,5A30,PROVISIONS,"SS1256055,1"
BLAKEMORE FOODS SERVICE,C27413,12/12/2011,804.49,PEOPLE GROUP,5A30,PROVISIONS,"SS1257074,1"
BLAKEMORE FOODS SERVICE,C27413,15/12/2011,555.18,PEOPLE GROUP,5A30,PROVISIONS,"SS1257647,1"
BLAKEMORE FOODS SERVICE,C27413,19/12/2011,555.69,PEOPLE GROUP,5A30,PROVISIONS,"SS1257646,1"
BLAKEMORE FOODS SERVICE,C27413,19/12/2011,636.77,PEOPLE GROUP,5A30,PROVISIONS,"SS1257556,1"
BLAKEMORE FOODS SERVICE,C27413,28/12/2011,581.62,PEOPLE GROUP,5A30,PROVISIONS,"SS1258774,1"
BLUEBIRD CARE (TAMWORTH & LICHFIELD),CH6531,01/12/2011,579.86,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1255262,1"
BLUEBIRD CARE (TAMWORTH & LICHFIELD),CH6531,12/12/2011,579.86,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256663,1"
BLUEBIRD CARE (TAMWORTH & LICHFIELD),CH6531,15/12/2011,579.86,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1257338,1"
BLUEBIRD CARE (TAMWORTH & LICHFIELD),CH6531,22/12/2011,579.86,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1259140,1"
BLUEBIRD CARE (TAMWORTH & LICHFIELD),CH6531,28/12/2011,579.86,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1260344,1"
BLUEBIRD CARE RUGBY & SOUTH LEICESTERSHIRE,CJ5115,12/12/2011,528.64,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256744,1"
BLUEBIRD CARE RUGBY & SOUTH LEICESTERSHIRE,CJ5115,12/12/2011,686.56,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256758,1"
BLUEBIRD CARE RUGBY & SOUTH LEICESTERSHIRE,CJ5115,28/12/2011,528.64,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1260059,1"
BLUEBIRD CARE RUGBY & SOUTH LEICESTERSHIRE,CJ5115,28/12/2011,686.56,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1260057,1"
BONEHILL LODGE CARE HOME,U06076,12/12/2011,521.44,PEOPLE GROUP,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1256799,1"
BRIARS BARN,CM880Z,12/12/2011,520.00,PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1256831,1"
BRIARS BARN,CM880Z,12/12/2011,544.00,PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1256832,1"
BRIARS BARN,CM880Z,12/12/2011,544.00,PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1256836,1"
BRIARS BARN,CM880Z,12/12/2011,720.00,PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1256834,1"
BRIARS BARN,CM880Z,12/12/2011,"1,008.00",PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1256833,1"
BRIARS BARN,CM880Z,12/12/2011,"1,040.00",PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1256827,1"
BRIARS BARN,CM880Z,12/12/2011,"1,088.00",PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1256838,1"
BRIARS BARN,CM880Z,12/12/2011,"1,360.00",PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1256837,1"
BRITISH ASSOCIATION FOR SUPPORTED EMPLOYMENT,U00719,15/12/2011,"3,000.00",PEOPLE GROUP,4H23,PROJECTS,"SS1253005,1"
BRITISH TELECOM PLC,C22832,19/12/2011,522.48,PEOPLE GROUP,4D10,TELEPHONES,"SS1257920,1"
BROMFORD HOUSING ASSOCIATION LTD,C22836,12/12/2011,"1,109.80",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256790,1"
BROMFORD HOUSING ASSOCIATION LTD,C22836,28/12/2011,887.84,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1259889,1"
BUY MY PRINT LTD,U09713,01/12/2011,732.00,PEOPLE GROUP,3150,CONSUMABLES,"ED1244048,1"
C L M E VENTURES LTD,U02997,01/12/2011,620.00,PEOPLE GROUP,4F12,CONFERENCE ROOM EXPENSES,"SS1255166,1"
CARE UK HOMECARE LTD,C29990,08/12/2011,"1,091.18",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1255977,1"
CAREWATCH (SOUTH MIDLANDS),C22967,01/12/2011,614.88,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1255659,1"
CAREWATCH (SOUTH MIDLANDS),C22967,08/12/2011,505.08,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256368,1"
CAREWATCH (SOUTH MIDLANDS),C22967,08/12/2011,520.74,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256233,1"
CAREWATCH (SOUTH MIDLANDS),C22967,08/12/2011,573.28,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256239,1"
CAREWATCH (SOUTH MIDLANDS),C22967,08/12/2011,581.40,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256326,1"
CAREWATCH (SOUTH MIDLANDS),C22967,08/12/2011,614.88,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256237,1"
CAREWATCH (SOUTH MIDLANDS),C22967,08/12/2011,614.88,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256330,1"
CAREWATCH (SOUTH MIDLANDS),C22967,08/12/2011,623.80,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256356,1"
CAREWATCH (SOUTH MIDLANDS),C22967,08/12/2011,687.36,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256222,1"
CAREWATCH (SOUTH MIDLANDS),C22967,08/12/2011,799.48,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256319,1"
CAREWATCH (SOUTH MIDLANDS),C22967,08/12/2011,836.08,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256234,1"
CAREWATCH (SOUTH MIDLANDS),C22967,08/12/2011,910.88,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256243,1"
CAREWATCH (SOUTH MIDLANDS),C22967,08/12/2011,931.24,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256231,1"
CAREWATCH (SOUTH MIDLANDS),C22967,08/12/2011,936.82,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256232,1"
CAREWATCH (SOUTH MIDLANDS),C22967,08/12/2011,"1,019.08",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256367,1"
CAREWATCH (SOUTH MIDLANDS),C22967,08/12/2011,"1,024.80",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256335,1"
CAREWATCH (SOUTH MIDLANDS),C22967,08/12/2011,"1,036.71",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256218,1"
CAREWATCH (SOUTH MIDLANDS),C22967,08/12/2011,"1,115.84",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256386,1"
CAREWATCH (SOUTH MIDLANDS),C22967,08/12/2011,"1,252.96",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256391,1"
CAREWATCH (SOUTH MIDLANDS),C22967,08/12/2011,"1,479.22",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256224,1"
CAREWATCH (SOUTH MIDLANDS),C22967,08/12/2011,"1,497.44",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256390,1"
CAREWATCH (SOUTH MIDLANDS),C22967,08/12/2011,"2,410.94",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256360,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,521.68,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256527,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,528.64,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256627,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,540.20,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256593,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,540.96,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256623,2"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,621.48,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256698,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,628.22,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256512,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,631.12,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256415,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,645.76,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256485,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,648.22,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256628,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,649.96,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256425,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,704.10,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256617,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,717.36,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256565,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,723.16,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256708,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,724.90,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256568,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,771.72,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256573,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,776.36,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256594,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,785.20,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256592,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,819.84,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256579,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,820.28,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256614,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,836.08,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256629,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,843.40,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256461,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,909.72,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256581,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,938.56,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256571,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,938.56,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256626,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,946.68,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256622,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,991.07,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256636,2"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,"1,005.77",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256615,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,"1,030.60",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256538,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,"1,128.52",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256532,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,"1,237.88",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256595,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,"1,288.32",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256553,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,"1,666.94",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256529,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,"1,671.00",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256519,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,"1,672.16",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256483,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/12/2011,"1,922.92",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256521,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,08/12/2011,564.32,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256260,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,08/12/2011,564.32,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256282,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,08/12/2011,564.32,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256251,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,08/12/2011,564.32,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256292,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,08/12/2011,607.28,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1253951,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,08/12/2011,652.04,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1253944,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,08/12/2011,652.04,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1253944,2"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,08/12/2011,655.84,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256264,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,08/12/2011,655.84,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256302,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,08/12/2011,662.40,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256246,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,08/12/2011,662.40,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256303,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,08/12/2011,745.84,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1254234,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,08/12/2011,747.36,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256248,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,08/12/2011,747.36,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256249,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,08/12/2011,747.36,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256268,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,08/12/2011,747.36,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256277,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,08/12/2011,747.36,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256294,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,08/12/2011,747.36,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1256297,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,08/12/2011,747.36,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1251733,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,08/12/2011,747.36,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1251737,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,08/12/2011,747.36,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1251745,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,08/12/2011,747.36,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1251758,1"
