Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group
223728,Alere Toxicology Plc (****0298),51382462,R4441,Professional Fees,786,04/05/2018,Resources
212639,All About Holes Ltd,51383635,R4441,Professional Fees,"2,566.77",10/05/2018,Communities
235897,All Saints Leek Wootton - Coventry Diocese MAT,51387269,R6107,SEN Statements Funding,989,30/05/2018,Communities
235897,All Saints Leek Wootton - Coventry Diocese MAT,51373049,R6107,SEN Statements Funding,"1,022.00",30/05/2018,Communities
235897,All Saints Leek Wootton - Coventry Diocese MAT,51385272,R6108,Funding payments to WCC Schools,"1,650.00",30/05/2018,Schools
235897,All Saints Leek Wootton - Coventry Diocese MAT,51398757,R6107,SEN Statements Funding,"1,022.00",30/05/2018,Communities
208507,Allamo Services Ltd,51382192,R2023,Property Services Mechanical (LM),"2,456.00",03/05/2018,Resources
207773,Allstar Business Solutions Ltd,51392391,R3004,Repair & Maintenance Of Vehicles,"27,158.86",03/05/2018,Communities
228595,Amelio Utilities (Gloucester) Ltd,51399404,R5702,Payments to External Contractors,"1,520.00",22/05/2018,Communities
228595,Amelio Utilities (Gloucester) Ltd,51399403,R5702,Payments to External Contractors,800,22/05/2018,Communities
235474,Ameo Professional Services Ltd,51383320,R4409,Consultancy,"45,000.00",04/05/2018,Other Services
235474,Ameo Professional Services Ltd,51382741,R4409,Consultancy,"16,500.00",09/05/2018,Resources
235474,Ameo Professional Services Ltd,51383663,R4409,Consultancy,"19,000.00",10/05/2018,Other Services
200305,Amillan Ltd,51381980,R4506,IT Support & Maintenance,"17,070.00",04/05/2018,Resources
200305,Amillan Ltd,51381224,R4506,IT Support & Maintenance,"4,263.00",09/05/2018,Resources
230129,Angel Care Tamworth Ltd,51398209,R5805,Homecare - External Domiciliary,845.88,18/05/2018,People Group
230129,Angel Care Tamworth Ltd,51398203,R5805,Homecare - External Domiciliary,541.5,18/05/2018,People Group
230129,Angel Care Tamworth Ltd,51398210,R5805,Homecare - External Domiciliary,519.4,18/05/2018,People Group
230129,Angel Care Tamworth Ltd,51398214,R5805,Homecare - External Domiciliary,"1,548.50",18/05/2018,People Group
230129,Angel Care Tamworth Ltd,51398981,R5805,Homecare - External Domiciliary,"1,810.48",21/05/2018,People Group
230129,Angel Care Tamworth Ltd,51398982,R5805,Homecare - External Domiciliary,"1,239.14",21/05/2018,People Group
235813,Angels Without Wings Ltd,51382788,R5802,Substitute Care,735.25,09/05/2018,People Group
200349,Anglia DNA Services Ltd,51391529,R4441,Professional Fees,774,01/05/2018,Resources
200349,Anglia DNA Services Ltd,51389307,R4441,Professional Fees,627,24/05/2018,Resources
200389,Apetito Ltd,51382079,R5807,Social Care Block Contracts,"3,353.81",03/05/2018,People Group
200389,Apetito Ltd,51382050,R5807,Social Care Block Contracts,-772,03/05/2018,People Group
200389,Apetito Ltd,51382082,R5807,Social Care Block Contracts,760.76,04/05/2018,People Group
200389,Apetito Ltd,51393504,R5807,Social Care Block Contracts,627.25,08/05/2018,People Group
200389,Apetito Ltd,51392416,R5807,Social Care Block Contracts,"13,697.73",31/05/2018,People Group
210713,Apple Grove Day Nursery Ltd,51394359,R6106,Early Years Funding (PVIs and LA),"1,300.00",11/05/2018,Communities
220479,Appleford School,51398966,R6107,SEN Statements Funding,"9,582.00",23/05/2018,Communities
220479,Appleford School,51398969,R6107,SEN Statements Funding,"6,362.50",23/05/2018,Communities
220479,Appleford School,51398968,R6107,SEN Statements Funding,"9,914.50",23/05/2018,Communities
215154,Applewood Support Ltd,51402232,R5805,Homecare - External Domiciliary,"-1,662.08",30/05/2018,People Group
215154,Applewood Support Ltd,51402232,R5805,Homecare - External Domiciliary,"-2,344.72",30/05/2018,People Group
234649,Appoint Us Services (Midlands) CIC,51385193,R4441,Professional Fees,943.75,16/05/2018,People Group
234649,Appoint Us Services (Midlands) CIC,51392336,R4441,Professional Fees,"1,031.25",31/05/2018,People Group
200397,Apse,51397363,R1401,Professional Subscriptions,"3,519.00",18/05/2018,Resources
233488,Arbour Cross Associates Ltd,51388320,R4409,Consultancy,599.1,18/05/2018,Communities
233488,Arbour Cross Associates Ltd,51388313,R4409,Consultancy,572.8,18/05/2018,Communities
200419,Arden Construction Ltd,51385976,C1030,"New Construction, Conversion & Renovation","41,686.89",01/05/2018,Capital
200419,Arden Construction Ltd,51393652,C1030,"New Construction, Conversion & Renovation","13,454.38",10/05/2018,Capital
200419,Arden Construction Ltd,51393653,C1030,"New Construction, Conversion & Renovation","6,470.15",10/05/2018,Capital
200419,Arden Construction Ltd,51396384,R2022,Property Services Building (LB),"28,614.03",22/05/2018,Resources
200419,Arden Construction Ltd,51398897,C1030,"New Construction, Conversion & Renovation","12,136.04",25/05/2018,Capital
236288,Arden Fields School (Academy),51392766,R6108,Funding payments to WCC Schools,"2,500.00",11/05/2018,Schools
236288,Arden Fields School (Academy),51397273,R6107,SEN Statements Funding,"37,370.00",16/05/2018,Communities
226768,Arden Leisure Ltd t/a Studley Sports Centre,51383598,R2201,Rents & Lettings,"1,380.00",04/05/2018,Communities
226768,Arden Leisure Ltd t/a Studley Sports Centre,51395398,R2201,Rents & Lettings,"1,380.00",31/05/2018,Communities
200429,Argos Business Solutions Ltd (****9518),51381791,R4008,Equipment,593.62,03/05/2018,Resources
200429,Argos Business Solutions Ltd (****9518),51385329,R4008,Equipment,620.45,11/05/2018,Resources
200429,Argos Business Solutions Ltd (****9518),51391157,R4008,Equipment,501.48,25/05/2018,Resources
,Armada,2127,,,594,30/05/2018,Communities
234535,Aroma Care People Ltd,51384000,R5805,Homecare - External Domiciliary,889.02,11/05/2018,People Group
234535,Aroma Care People Ltd,51384009,R5805,Homecare - External Domiciliary,502.88,11/05/2018,People Group
234535,Aroma Care People Ltd,51384942,R5805,Homecare - External Domiciliary,"1,652.32",11/05/2018,People Group
234535,Aroma Care People Ltd,51390199,R5805,Homecare - External Domiciliary,-504.56,25/05/2018,People Group
200441,Arriva Midlands North Ltd (****4814),51398834,R5704,Public Transport,"15,700.00",21/05/2018,Communities
219768,Art of Brilliance Ltd,51392493,R1601,Training,"1,763.50",31/05/2018,Resources
213431,Ash Green School & Arts College (Academy),51386199,R5702,Payments to External Contractors,"32,000.00",16/05/2018,Communities
213431,Ash Green School & Arts College (Academy),51398746,R6107,SEN Statements Funding,"2,333.00",21/05/2018,Communities
208346,Ashe Construction Ltd,51393033,C1030,"New Construction, Conversion & Renovation","38,294.18",30/05/2018,Capital
208346,Ashe Construction Ltd,51393032,C1030,"New Construction, Conversion & Renovation","-45,794.18",30/05/2018,Capital
208346,Ashe Construction Ltd,51393038,C1030,"New Construction, Conversion & Renovation","45,794.18",30/05/2018,Capital
209807,Ashlawn School Academy Trust,51398779,R6107,SEN Statements Funding,"8,190.00",21/05/2018,Communities
200465,Ashleigh Nursery School,51394360,R6106,Early Years Funding (PVIs and LA),"1,300.00",11/05/2018,Communities
227882,Ashwood Gifts Ltd,51385542,R4044,Stock For Re-Sale Or Hire,"1,583.90",16/05/2018,Communities
200468,Askews And Holts Library Services Ltd.,51384240,R4058,"Books, Newspapers & Publications",639.16,11/05/2018,Resources
234644,ASL Boston Ltd,51399000,R4928,Other Insurance Claims,"9,221.00",22/05/2018,Other Services
214538,Aspire Sports Health & Fitness Ltd,51383323,R4433,For use by schools only - Sport Instruction,541.54,10/05/2018,Schools
214538,Aspire Sports Health & Fitness Ltd,51383325,R4433,For use by schools only - Sport Instruction,519.09,10/05/2018,Schools
227903,Asset Utilities Ltd,51393658,R4409,Consultancy,"1,000.00",25/05/2018,Resources
200489,Astech Consultants Ltd,51392188,R4506,IT Support & Maintenance,"8,172.97",30/05/2018,Resources
208290,Atherstone Surgery (Dr Maher & Partners),51401028,R5702,Payments to External Contractors,874.3,31/05/2018,Communities
208290,Atherstone Surgery (Dr Maher & Partners),51401055,R5702,Payments to External Contractors,672,31/05/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51388799,R4409,Consultancy,"4,765.00",02/05/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51393777,R1101,Agency Staff Pay,"22,103.89",08/05/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51393770,R1101,Agency Staff Pay,"26,096.04",09/05/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51393798,R5702,Payments to External Contractors,"6,147.09",10/05/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51393797,R5702,Payments to External Contractors,"1,917.24",10/05/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51393791,R1101,Agency Staff Pay,"5,252.60",10/05/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51393790,R1101,Agency Staff Pay,"4,276.07",10/05/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51383738,R4409,Consultancy,"9,128.75",10/05/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51393775,R4409,Consultancy,"5,189.95",10/05/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51393787,R1101,Agency Staff Pay,"161,196.34",11/05/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51395064,R1101,Agency Staff Pay,"56,341.49",15/05/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51396542,R5702,Payments to External Contractors,"6,205.44",21/05/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51393650,C1030,"New Construction, Conversion & Renovation","6,122.00",24/05/2018,Capital
200502,Atkins Ltd  t/a Faithful Gould,51390471,C1050,External Fees,"3,712.00",24/05/2018,Capital
200502,Atkins Ltd  t/a Faithful Gould,51390472,C1050,External Fees,"6,000.00",24/05/2018,Capital
200502,Atkins Ltd  t/a Faithful Gould,51396378,C1050,External Fees,"9,772.91",24/05/2018,Capital
200502,Atkins Ltd  t/a Faithful Gould,51391023,C1050,External Fees,"13,500.00",25/05/2018,Capital
200502,Atkins Ltd  t/a Faithful Gould,51390311,R4409,Consultancy,"9,418.77",25/05/2018,Communities
200505,ATS Euromaster Ltd,51399679,R3004,Repair & Maintenance Of Vehicles,"3,964.65",30/05/2018,Communities
234654,Auto Craft Engineering Ltd,51398862,C1060,Grants & Contributions To Outside Organisations,921.21,22/05/2018,Capital
229010,Avon Navigation Trust,51382900,R5702,Payments to External Contractors,"2,040.00",09/05/2018,Communities
216249,Avonside Health Centre,51401058,R5702,Payments to External Contractors,"1,136.59",31/05/2018,Communities
999982,AXA Insurance,51400671,R4928,Other Insurance Claims,961.3,24/05/2018,Other Services
233756,AXCIS Education,51390051,R1101,Agency Staff Pay,"1,325.00",10/05/2018,Communities
233756,AXCIS Education,51390058,R1101,Agency Staff Pay,"1,060.00",10/05/2018,Communities
233756,AXCIS Education,51387584,R5702,Payments to External Contractors,540,10/05/2018,Communities
233756,AXCIS Education,51395191,R1101,Agency Staff Pay,550,14/05/2018,Communities
233756,AXCIS Education,51395190,R1101,Agency Staff Pay,550,14/05/2018,Communities
233756,AXCIS Education,51390056,R1101,Agency Staff Pay,"1,060.00",18/05/2018,Communities
233756,AXCIS Education,51391078,R1101,Agency Staff Pay,566.92,25/05/2018,Communities
233756,AXCIS Education,51391242,R5702,Payments to External Contractors,540,25/05/2018,Communities
233756,AXCIS Education,51391098,R1101,Agency Staff Pay,"1,325.00",25/05/2018,Communities
213427,Aylesford School And Sixth Form College (Academy),51398809,R6107,SEN Statements Funding,"5,022.00",21/05/2018,Communities
209620,B Line Plant Ltd,51384963,R4008,Equipment,"1,200.00",16/05/2018,Communities
209620,B Line Plant Ltd,51384967,R4008,Equipment,"7,197.00",16/05/2018,Communities
209620,B Line Plant Ltd,51384973,R4008,Equipment,"12,009.37",16/05/2018,Communities
200576,Badenoch & Clark Ltd,51391626,R1101,Agency Staff Pay,"2,635.00",01/05/2018,Resources
200576,Badenoch & Clark Ltd,51391533,R1101,Agency Staff Pay,"9,900.00",01/05/2018,Resources
200576,Badenoch & Clark Ltd,51391625,R1101,Agency Staff Pay,"2,635.00",01/05/2018,Resources
200576,Badenoch & Clark Ltd,51391622,R1101,Agency Staff Pay,"2,635.00",01/05/2018,Resources
200576,Badenoch & Clark Ltd,51391623,R1101,Agency Staff Pay,"2,412.00",02/05/2018,People Group
200576,Badenoch & Clark Ltd,51391963,R1101,Agency Staff Pay,"1,600.00",03/05/2018,Resources
200576,Badenoch & Clark Ltd,51393151,R1101,Agency Staff Pay,"1,295.00",08/05/2018,Resources
200576,Badenoch & Clark Ltd,51390953,R1101,Agency Staff Pay,586.25,08/05/2018,Resources
200576,Badenoch & Clark Ltd,51390950,R1101,Agency Staff Pay,"1,295.00",08/05/2018,Resources
200576,Badenoch & Clark Ltd,51383985,R1101,Agency Staff Pay,"1,295.00",08/05/2018,Resources
200576,Badenoch & Clark Ltd,51382854,R1101,Agency Staff Pay,"1,295.00",08/05/2018,Resources
200576,Badenoch & Clark Ltd,51380927,R1101,Agency Staff Pay,"1,295.00",08/05/2018,Resources
200576,Badenoch & Clark Ltd,51377807,R1101,Agency Staff Pay,"1,295.00",08/05/2018,Resources
200576,Badenoch & Clark Ltd,51366784,R1101,Agency Staff Pay,"1,295.00",08/05/2018,Resources
200576,Badenoch & Clark Ltd,51393165,R1101,Agency Staff Pay,"2,175.00",08/05/2018,Resources
200576,Badenoch & Clark Ltd,51364013,R1101,Agency Staff Pay,"1,295.00",09/05/2018,Resources
200576,Badenoch & Clark Ltd,51395743,R1101,Agency Staff Pay,"2,412.00",14/05/2018,People Group
200576,Badenoch & Clark Ltd,51395741,R1101,Agency Staff Pay,"2,635.00",14/05/2018,Resources
200576,Badenoch & Clark Ltd,51396641,R1101,Agency Staff Pay,"1,295.00",15/05/2018,Resources
200576,Badenoch & Clark Ltd,51396244,R1101,Agency Staff Pay,"2,175.00",15/05/2018,Resources
200576,Badenoch & Clark Ltd,51396247,R1101,Agency Staff Pay,"1,200.00",15/05/2018,Resources
200576,Badenoch & Clark Ltd,51397004,R1101,Agency Staff Pay,"1,600.00",16/05/2018,Resources
200576,Badenoch & Clark Ltd,51396781,R1101,Agency Staff Pay,"1,809.00",18/05/2018,People Group
200576,Badenoch & Clark Ltd,51398014,R1101,Agency Staff Pay,"1,295.00",18/05/2018,Resources
200576,Badenoch & Clark Ltd,51397007,R1101,Agency Staff Pay,"2,108.00",22/05/2018,Resources
200576,Badenoch & Clark Ltd,51400325,R1101,Agency Staff Pay,"1,400.00",24/05/2018,Resources
200576,Badenoch & Clark Ltd,51400321,R1101,Agency Staff Pay,"2,175.00",24/05/2018,Resources
200576,Badenoch & Clark Ltd,51401329,R1101,Agency Staff Pay,"2,635.00",30/05/2018,Resources
200576,Badenoch & Clark Ltd,51401804,R1101,Agency Staff Pay,"2,635.00",30/05/2018,Resources
213432,Baker Small Legal Services Ltd t/a Baker Small Solicitors,51392364,R4441,Professional Fees,"4,500.00",31/05/2018,Resources
213432,Baker Small Legal Services Ltd t/a Baker Small Solicitors,51392359,R4441,Professional Fees,"4,500.00",31/05/2018,Resources
200588,Bakers Commercial Services,51398860,R3204,Home To School / College Transport,"4,339.50",25/05/2018,Communities
,Balfour Beatty Living Places,,DP dealt with coding,,"1,637,028.78",21/05/2018,Communities
200589,Balfour Beatty Living Places Ltd (****2460),51398812,R5702,Payments to External Contractors,"1,670,204.06",22/05/2018,Communities
232605,Baltimore Consulting Ltd,51392572,R1101,Agency Staff Pay,"4,370.00",16/05/2018,Communities
232605,Baltimore Consulting Ltd,51395448,R1101,Agency Staff Pay,920,23/05/2018,Communities
221969,Band Hatton Button LLP,51400718,R5702,Payments to External Contractors,"16,700.00",25/05/2018,Communities
221969,Band Hatton Button LLP,51400718,R5702,Payments to External Contractors,"10,118.00",25/05/2018,Communities
233407,Bang the Drum Productions Ltd,51389924,R4301,"Advertising, Publicity & Promotion","1,660.00",24/05/2018,Resources
205913,Banner Group Ltd,51384294,R4313,Stationery & Paper,655.82,11/05/2018,Fire and Rescue
200613,Barnardo Services Ltd (****6716),51388192,R5459,Leaving Care Accommodation,560,23/05/2018,People Group
200613,Barnardo Services Ltd (****6716),51392073,R5459,Leaving Care Accommodation,560,31/05/2018,People Group
200613,Barnardo Services Ltd (****6716),51392075,R5459,Leaving Care Accommodation,560,31/05/2018,People Group
200613,Barnardo Services Ltd (****6716),51392083,R5459,Leaving Care Accommodation,560,31/05/2018,People Group
,Barta,10286,,,527.95,30/05/2018,Communities
235823,Battling Brook Community Primary School,51387992,R6107,SEN Statements Funding,"5,622.00",23/05/2018,Communities
229039,Bauer Radio Ltd (****0842),51382040,R4030,Materials,"1,874.91",04/05/2018,Communities
229039,Bauer Radio Ltd (****0842),51382046,R4030,Materials,"1,440.00",04/05/2018,Communities
229039,Bauer Radio Ltd (****0842),51397217,R5802,Substitute Care,"1,501.84",30/05/2018,People Group
229039,Bauer Radio Ltd (****0842),51397213,R5802,Substitute Care,"1,374.81",30/05/2018,People Group
229039,Bauer Radio Ltd (****0842),51392458,R4030,Materials,"3,378.65",30/05/2018,Communities
229039,Bauer Radio Ltd (****0842),51398856,R5802,Substitute Care,"1,981.68",30/05/2018,People Group
229039,Bauer Radio Ltd (****0842),51398858,R5802,Substitute Care,"2,064.48",30/05/2018,People Group
229039,Bauer Radio Ltd (****0842),51397222,R5802,Substitute Care,750,30/05/2018,People Group
229039,Bauer Radio Ltd (****0842),51398853,R5802,Substitute Care,"3,022.62",30/05/2018,People Group
999982,Bearley Parish Coucil,51391521,R5501,Grants / Donations to External Organisations,"3,840.00",15/05/2018,Communities
208680,Bedworth Heath Community Centre,51385514,R2201,Rents & Lettings,"3,281.25",16/05/2018,Communities
208680,Bedworth Heath Community Centre,51385517,R2201,Rents & Lettings,"1,235.99",16/05/2018,Communities
200655,Bedworth Rugby and Nuneaton Cab,51382813,R5702,Payments to External Contractors,"100,000.00",04/05/2018,Communities
200655,Bedworth Rugby and Nuneaton Cab,51385545,R5702,Payments to External Contractors,"57,375.00",17/05/2018,Communities
235777,Belfor UK Ltd,51366818,R2806,Schools All Risks Insurance Claims,777.39,08/05/2018,Other Services
100255,BEN - Motor and Allied Trades Benevolent Fu,51398103,R5806,Residential Care,"1,060.00",17/05/2018,People Group
233131,Benjamin Richard Paget t/a Emscote MOTs,51391958,R4030,Materials,"1,610.00",02/05/2018,Communities
200673,Benn Partnership Centre,51382158,R2201,Rents & Lettings,"3,062.50",04/05/2018,Communities
215921,Bennfield Surgery,51401098,R5702,Payments to External Contractors,786.87,31/05/2018,Communities
232185,Bentley Cook Ltd,51399575,R1101,Agency Staff Pay,"2,600.00",23/05/2018,Resources
216958,Bentley International Ltd,51383961,R4506,IT Support & Maintenance,"117,105.45",11/05/2018,Communities
229887,Berry Gifford Ltd,51392069,R5459,Leaving Care Accommodation,"7,499.52",03/05/2018,People Group
229887,Berry Gifford Ltd,51396263,R5459,Leaving Care Accommodation,"7,257.60",31/05/2018,People Group
217483,Beyond Borders (Psychology) Ltd,51389282,R4441,Professional Fees,"2,037.00",24/05/2018,Resources
236014,BHR Pharmaceuticals Ltd,51383581,R5702,Payments to External Contractors,"5,277.96",09/05/2018,Communities
230921,BID Services,51386605,R4441,Professional Fees,652.5,11/05/2018,People Group
230921,BID Services,51386644,R4441,Professional Fees,"1,218.00",16/05/2018,People Group
221218,Bidford Health Centre,51401087,R5702,Payments to External Contractors,"1,398.88",31/05/2018,Communities
210919,Biffa Municipal Ltd (****2821),51390275,R4010,Equipment Hire,"1,072.80",01/05/2018,Communities
210919,Biffa Municipal Ltd (****2821),51390288,R4010,Equipment Hire,"1,113.36",01/05/2018,Communities
210919,Biffa Municipal Ltd (****2821),51393457,R4010,Equipment Hire,"2,873.83",08/05/2018,Communities
210919,Biffa Municipal Ltd (****2821),51393454,R4010,Equipment Hire,"2,590.03",08/05/2018,Communities
210919,Biffa Municipal Ltd (****2821),51393472,R5206,Excess / Bulk haulage,"2,800.00",09/05/2018,Communities
210919,Biffa Municipal Ltd (****2821),51390279,R4010,Equipment Hire,"1,449.00",09/05/2018,Communities
210919,Biffa Municipal Ltd (****2821),51391643,R5702,Payments to External Contractors,"21,240.33",09/05/2018,Communities
210919,Biffa Municipal Ltd (****2821),51393471,R5206,Excess / Bulk haulage,"3,400.00",09/05/2018,Communities
210919,Biffa Municipal Ltd (****2821),51391650,R5702,Payments to External Contractors,"28,724.04",09/05/2018,Communities
210919,Biffa Municipal Ltd (****2821),51384937,R5702,Payments to External Contractors,"1,338.46",10/05/2018,Communities
210919,Biffa Municipal Ltd (****2821),51391651,R5702,Payments to External Contractors,"37,892.71",25/05/2018,Communities
200707,Biffa Waste Services Ltd  ****6375,51386420,R5702,Payments to External Contractors,"99,624.94",09/05/2018,Communities
228390,BikeRight! Ltd,51381669,R5702,Payments to External Contractors,"4,960.00",03/05/2018,Communities
233719,Bilton Grange Trust Ltd,51382034,R6107,SEN Statements Funding,"5,550.00",04/05/2018,Communities
200725,Birchley Supplies Ltd,51401208,R4030,Materials,793.2,25/05/2018,Communities
218042,Birchwood Primary School (Academy),51398810,R6107,SEN Statements Funding,614,21/05/2018,Communities
211737,Birmingham City Council,51392478,R6107,SEN Statements Funding,"3,273.25",03/05/2018,Communities
211737,Birmingham City Council,51392480,R6107,SEN Statements Funding,"4,823.50",03/05/2018,Communities
211737,Birmingham City Council,51382585,R6107,SEN Statements Funding,"18,343.00",04/05/2018,Communities
211737,Birmingham City Council,51393638,R6107,SEN Statements Funding,"15,998.00",15/05/2018,Communities
200733,Birmingham Women's and Children's NHS Foundation Trust,51399322,R4615,Coroner/Mortuary/Pathology Fees,"1,085.00",25/05/2018,Other Services
,Birminghamtelecom,24331,,,"1,128.00",18/05/2018,People Group
999982,Bishop's Tachbrook Parish Council,51392141,R5501,Grants / Donations to External Organisations,"2,000.00",02/05/2018,Communities
200761,Blakemore Food Service Ltd,51400204,R4102,Catering Services & Supplies,715.9,23/05/2018,Schools
200767,Blue Arrow Ltd,51382485,R1101,Agency Staff Pay,"1,910.00",04/05/2018,Resources
200767,Blue Arrow Ltd,51386225,R1101,Agency Staff Pay,"1,926.16",18/05/2018,Resources
200767,Blue Arrow Ltd,51390059,R1101,Agency Staff Pay,"1,926.16",25/05/2018,Resources
225938,BM Care Warwick Ltd,51398096,R5806,Residential Care,"1,999.80",17/05/2018,People Group
225938,BM Care Warwick Ltd,51398096,R5806,Residential Care,586.08,17/05/2018,People Group
225938,BM Care Warwick Ltd,51398096,R5806,Residential Care,"1,084.65",17/05/2018,People Group
213979,Boots UK Ltd,51394484,R5702,Payments to External Contractors,"1,131.00",11/05/2018,Communities
225236,Bournemouth Convention Bureau Ltd,51381787,R4608,Member's Expenses,"1,406.25",03/05/2018,Other Services
211925,Bridge House Medical Centre,51401121,R5702,Payments to External Contractors,588,31/05/2018,Communities
228738,Bridgeall Libraries Ltd,51392357,R4702,Subscriptions To Organisations,"13,764.00",03/05/2018,Resources
207698,Bright Horizons Day Nurseries,51394367,R6106,Early Years Funding (PVIs and LA),"1,300.00",11/05/2018,Communities
207698,Bright Horizons Day Nurseries,51394366,R6106,Early Years Funding (PVIs and LA),"1,950.00",11/05/2018,Communities
200867,Bristol Managed Services Ltd,51382633,R4015,Equipment Repair & Maintenance,"-3,563.86",24/05/2018,Fire and Rescue
200867,Bristol Managed Services Ltd,51388381,R4015,Equipment Repair & Maintenance,"20,932.23",24/05/2018,Fire and Rescue
200867,Bristol Managed Services Ltd,51391352,R4015,Equipment Repair & Maintenance,754.69,25/05/2018,Fire and Rescue
223596,Bristol Uniforms Ltd,51383675,R4008,Equipment,"3,877.80",10/05/2018,Fire and Rescue
223596,Bristol Uniforms Ltd,51383677,R4008,Equipment,"4,228.00",10/05/2018,Fire and Rescue
200902,Bromford Housing Group (Room Hire ****7144),51397114,R5805,Homecare - External Domiciliary,924.96,15/05/2018,People Group
