Supplier Name,Supplier ID,Payment Date,Amount,Spend Area, Account Code,Account Description,Internal Reference Number
AUTISM CARE UK,CI1716,20/02/2012,"2,167.75", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1269392,1"
AVON SUPPORT LTD,U09597,16/02/2012,825.00, PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1269240,1"
AVON SUPPORT LTD,U09597,16/02/2012,825.00, PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1269242,2"
BARNFIELD CARE AGENCY,C22701,16/02/2012,514.26, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1269229,1"
BARNFIELD CARE AGENCY,C22701,16/02/2012,"1,082.72", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1269230,1"
BENTLEY HOUSE NURSING HOME LTD,C22722,16/02/2012,715.00, PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1269042,1"
BLAKEMORE FOODS SERVICE,C27413,09/02/2012,534.59, PEOPLE GROUP,5A30,PROVISIONS,"SS1265580,1"
BLAKEMORE FOODS SERVICE,C27413,09/02/2012,547.45, PEOPLE GROUP,5A30,PROVISIONS,"SS1267843,1"
BLAKEMORE FOODS SERVICE,C27413,09/02/2012,629.90, PEOPLE GROUP,5A30,PROVISIONS,"SS1267928,1"
BLUEBIRD CARE (TAMWORTH & LICHFIELD),CH6531,13/02/2012,579.86, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1268711,1"
BLUEBIRD CARE (TAMWORTH & LICHFIELD),CH6531,16/02/2012,515.52, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1269220,1"
BLUEBIRD CARE (TAMWORTH & LICHFIELD),CH6531,16/02/2012,544.16, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1269249,1"
BLUEBIRD CARE RUGBY & SOUTH LEICESTERSHIRE,CJ5115,06/02/2012,528.64, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267241,1"
BLUEBIRD CARE RUGBY & SOUTH LEICESTERSHIRE,CJ5115,06/02/2012,631.68, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267236,1"
BLUEBIRD CARE RUGBY & SOUTH LEICESTERSHIRE,CJ5115,06/02/2012,"1,002.40", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267227,1"
BLUEBIRD CARE RUGBY & SOUTH LEICESTERSHIRE,CJ5115,20/02/2012,631.68, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1269571,1"
BLUEBIRD CARE RUGBY & SOUTH LEICESTERSHIRE,CJ5115,20/02/2012,"1,002.40", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1269567,1"
BRIARS BARN,CM880Z,16/02/2012,650.00, PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1269148,1"
BRIARS BARN,CM880Z,16/02/2012,680.00, PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1269157,1"
BRIARS BARN,CM880Z,16/02/2012,680.00, PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1269160,1"
BRIARS BARN,CM880Z,16/02/2012,900.00, PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1269159,1"
BRIARS BARN,CM880Z,16/02/2012,"1,040.00", PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1269142,1"
BRIARS BARN,CM880Z,16/02/2012,"1,260.00", PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1269158,1"
BRIARS BARN,CM880Z,16/02/2012,"1,360.00", PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1269162,1"
BRIARS BARN,CM880Z,16/02/2012,"1,700.00", PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1269161,1"
BRIARS BARN,CM880Z,27/02/2012,624.00, PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1270498,1"
BRIARS BARN,CM880Z,27/02/2012,780.00, PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1270501,1"
BRITISH ASSOCIATION FOR SUPPORTED EMPLOYMENT,U00719,06/02/2012,"3,500.00", PEOPLE GROUP,4H23,PROJECTS,"SS1261965,1"
BROMFORD HOUSING ASSOCIATION LTD,U03332,21/02/2012,"1,111.55", PEOPLE GROUP,7B92,CONTINGENCY,"SS1270366,1"
BROMFORD HOUSING ASSOCIATION LTD,U03332,21/02/2012,"2,421.72", PEOPLE GROUP,7B92,CONTINGENCY,"SS1270365,1"
CARE UK HOMECARE LTD,C29990,13/02/2012,"1,227.19", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1268546,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,506.78, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267327,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,543.02, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267202,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,549.12, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267323,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,549.15, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267376,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,550.86, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267256,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,551.04, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267579,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,563.20, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267285,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,577.12, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267551,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,585.82, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267301,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,587.64, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267308,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,591.44, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267306,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,603.54, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267206,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,604.33, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267319,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,605.20, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267589,3"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,605.28, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267681,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,608.68, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267265,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,665.47, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267337,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,697.16, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267302,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,702.89, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267283,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,731.92, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267243,2"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,778.51, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267377,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,784.48, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267370,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,786.56, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267328,2"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,793.77, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267346,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,796.95, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267310,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,893.25, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267255,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,893.68, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267259,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,911.68, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267569,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,935.68, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267317,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,952.64, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267553,2"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,989.74, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267362,2"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,"1,082.89", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267552,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,"1,091.20", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267591,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,"1,107.89", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267373,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,"1,184.46", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267351,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,"1,239.08", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267292,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,"1,394.71", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267291,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,"1,422.64", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267228,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,"1,559.16", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267593,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,"1,587.00", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267278,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,"1,615.95", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267550,1"
CAREWATCH (SOUTH MIDLANDS),C22967,06/02/2012,"2,386.95", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267267,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/02/2012,581.46, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1268149,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,06/02/2012,517.76, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267754,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,06/02/2012,529.92, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267699,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,06/02/2012,698.32, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267191,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,06/02/2012,732.16, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267748,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,06/02/2012,738.24, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267758,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,06/02/2012,744.32, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267747,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,06/02/2012,747.36, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267169,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,06/02/2012,748.14, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267780,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,06/02/2012,749.40, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267196,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,06/02/2012,756.48, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267185,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,06/02/2012,756.48, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267188,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,06/02/2012,756.48, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267198,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,06/02/2012,810.88, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267757,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,09/02/2012,756.48, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267456,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,09/02/2012,942.56, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267455,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,09/02/2012,"1,271.24", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267458,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,16/02/2012,732.16, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1268863,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,16/02/2012,732.16, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1268878,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,16/02/2012,751.92, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267187,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,16/02/2012,751.92, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267190,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,16/02/2012,751.92, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267194,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,16/02/2012,751.92, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267200,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,16/02/2012,751.92, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267457,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,16/02/2012,802.48, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267193,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,16/02/2012,936.48, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267454,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,16/02/2012,"1,312.44", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1267460,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,20/02/2012,510.96, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1269768,2"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,20/02/2012,510.96, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1269769,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,20/02/2012,517.80, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1269768,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,23/02/2012,570.64, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1270383,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,23/02/2012,612.60, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1270383,2"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,23/02/2012,612.60, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1270384,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,14/02/2012,660.40, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1268623,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,14/02/2012,663.44, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1268624,1"
CHRISTIES CARE LIMITED,C25486,06/02/2012,"3,304.72", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1266959,1"
CHRISTIES CARE LIMITED,C25486,06/02/2012,"3,494.20", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1266960,1"
CHRISTIES CARE LIMITED,C25486,16/02/2012,678.44, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1269265,1"
CHRISTIES CARE LIMITED,C25486,20/02/2012,"3,304.72", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1269436,1"
CHRISTIES CARE LIMITED,C25486,20/02/2012,"3,494.20", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1269437,1"
CLEANSAFE SERVICES UK LTD,U09975,16/02/2012,"1,100.00", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1270106,1"
CLEEVE HILL NURSING HOME,U03550,14/02/2012,590.94, PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1269224,1"
CLEEVE HILL NURSING HOME,U03550,14/02/2012,"1,093.68", PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1269225,1"
COUNTY ENTERPRISE FOODS,U03130,07/02/2012,688.00, PEOPLE GROUP,5A30,PROVISIONS,"SS1267803,1"
COVENTRY AND WARWICKSHIRE PARTNERSHIP TRUST,CF0864,16/02/2012,"20,465.42", PEOPLE GROUP,4R20,CONTRACTS ,"SS1269442,1"
