Supplier ID,Supplier Name,Transno,Account,Description,Amount,Pay Date,Directorate
221329,Dodd Group (Midlands) Ltd,51518327,R2023,Property Services Mechanical (LM),"1,049.03",31/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51518318,R2023,Property Services Mechanical (LM),510.05,31/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51518315,R2023,Property Services Mechanical (LM),559.27,31/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51518309,R2023,Property Services Mechanical (LM),973.54,31/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51518301,R2023,Property Services Mechanical (LM),517.54,31/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51518300,R2023,Property Services Mechanical (LM),602.33,31/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51518296,R2023,Property Services Mechanical (LM),827.05,31/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51518294,R2023,Property Services Mechanical (LM),"1,443.21",31/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51518278,R2023,Property Services Mechanical (LM),735.07,31/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51511225,R2024,Property Services Electrical (LE),"5,233.45",08/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51511227,R2024,Property Services Electrical (LE),"4,377.83",08/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51511215,R2024,Property Services Electrical (LE),"2,937.50",08/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51512248,R2024,Property Services Electrical (LE),"1,133.97",10/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51512249,R2024,Property Services Electrical (LE),593.70,10/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51512271,R2024,Property Services Electrical (LE),979.00,10/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51512276,R2024,Property Services Electrical (LE),623.11,10/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51523113,R2024,Property Services Electrical (LE),"2,239.37",16/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51514049,R2024,Property Services Electrical (LE),585.60,17/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51514051,R2024,Property Services Electrical (LE),719.75,17/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51514052,R2024,Property Services Electrical (LE),553.10,17/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51514131,R2024,Property Services Electrical (LE),"1,192.26",17/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51514143,R2024,Property Services Electrical (LE),907.32,17/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51514149,R2024,Property Services Electrical (LE),"1,441.91",17/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51514170,R2024,Property Services Electrical (LE),661.71,17/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51514174,R2024,Property Services Electrical (LE),623.55,17/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51514178,R2024,Property Services Electrical (LE),"1,070.31",17/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51514198,R2024,Property Services Electrical (LE),771.51,17/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51514208,R2024,Property Services Electrical (LE),854.93,17/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51514224,R2024,Property Services Electrical (LE),666.13,17/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51514239,R2024,Property Services Electrical (LE),"1,540.46",17/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51514259,R2024,Property Services Electrical (LE),"1,059.64",17/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51514266,R2024,Property Services Electrical (LE),793.74,17/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51514284,R2024,Property Services Electrical (LE),531.91,17/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51522298,R2024,Property Services Electrical (LE),"5,408.77",17/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51514040,R2024,Property Services Electrical (LE),"1,186.63",17/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51516020,R2024,Property Services Electrical (LE),711.45,29/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51516074,R2024,Property Services Electrical (LE),626.73,29/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51516107,R2024,Property Services Electrical (LE),783.68,29/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51516021,R2024,Property Services Electrical (LE),613.98,29/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51516034,R2024,Property Services Electrical (LE),824.68,29/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51516038,R2024,Property Services Electrical (LE),716.83,29/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51516042,R2024,Property Services Electrical (LE),857.37,29/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51516052,R2024,Property Services Electrical (LE),758.75,29/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51516058,R2024,Property Services Electrical (LE),541.82,29/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51517550,R2024,Property Services Electrical (LE),"13,283.44",29/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51517553,R2024,Property Services Electrical (LE),"13,437.95",29/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51519148,R2024,Property Services Electrical (LE),"6,375.52",29/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51519150,R2024,Property Services Electrical (LE),"1,416.30",29/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51519162,R2024,Property Services Electrical (LE),"2,636.16",29/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51516060,R2024,Property Services Electrical (LE),"1,642.52",29/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51516069,R2024,Property Services Electrical (LE),709.16,29/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51516067,R2024,Property Services Electrical (LE),819.31,29/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51519164,R2024,Property Services Electrical (LE),"16,297.33",31/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51518331,R2024,Property Services Electrical (LE),526.60,31/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51518302,R2024,Property Services Electrical (LE),521.27,31/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51518280,R2024,Property Services Electrical (LE),526.97,31/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51518273,R2024,Property Services Electrical (LE),502.58,31/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51518263,R2024,Property Services Electrical (LE),547.09,31/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51518256,R2024,Property Services Electrical (LE),"1,029.07",31/05/2019,Resources
221329,Dodd Group (Midlands) Ltd,51518260,R2024,Property Services Electrical (LE),627.74,31/05/2019,Resources
218071,Dordon Primary School (Community Academies Trust),51523556,R6107,SEN Statements Funding,715.00,24/05/2019,Communities
208975,Dorset County Council,51519244,R3204,Home To School / College Transport,"3,918.00",31/05/2019,Communities
201834,Draeger Safety UK Ltd,51516167,R4015,Equipment Repair & Maintenance,"2,399.75",29/05/2019,Communities
201837,Draycote Water Sailing Club Ltd,51509511,R4441,Professional Fees,950.20,03/05/2019,Communities
201849,Ducklings Day Nursery,51517443,R6106,Early Years Funding (PVIs and LA),"38,054.02",07/05/2019,Communities
201849,Ducklings Day Nursery,51517897,R6106,Early Years Funding (PVIs and LA),"9,387.11",08/05/2019,Communities
201860,Dunchurch Nursery,51517495,R6106,Early Years Funding (PVIs and LA),"64,756.69",07/05/2019,Communities
220106,Dunchurch Surgery,51525727,R5702,Payments to External Contractors,952.00,31/05/2019,Communities
236415,Duradiamond Healthcare Ltd,51509384,R4409,Consultancy,"9,054.43",13/05/2019,Resources
236415,Duradiamond Healthcare Ltd,51509432,R4441,Professional Fees,"3,763.41",03/05/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51520959,C1030,"New Construction, Conversion & Renovation",810.00,29/05/2019,Capital
201916,E.On Energy Solutions Ltd (Street Lighting),51518226,R2102,Energy Costs,715.75,13/05/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51518211,R2102,Energy Costs,564.00,13/05/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51518215,R2102,Energy Costs,564.00,13/05/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51518216,R2102,Energy Costs,564.00,13/05/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51518218,R2102,Energy Costs,715.75,13/05/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51521271,R2102,Energy Costs,"1,082.00",17/05/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51521317,R2102,Energy Costs,564.00,17/05/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51521298,R2102,Energy Costs,700.00,17/05/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51521296,R2102,Energy Costs,892.00,17/05/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51521294,R2102,Energy Costs,727.00,17/05/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51521281,R2102,Energy Costs,"1,207.00",17/05/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51521272,R2102,Energy Costs,700.00,17/05/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51521270,R2102,Energy Costs,"2,147.25",17/05/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51521297,R2102,Energy Costs,"5,142.00",23/05/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51521292,R2102,Energy Costs,"2,956.00",23/05/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51521300,R2102,Energy Costs,638.00,29/05/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51521318,R2102,Energy Costs,549.00,29/05/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51520963,R2102,Energy Costs,"9,334.84",31/05/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51520962,R2102,Energy Costs,"1,532.39",31/05/2019,Communities
201930,Eastern Shires Purchasing Organisation,51515869,R4008,Equipment - Access To Work,600.00,10/05/2019,People
201930,Eastern Shires Purchasing Organisation,51521869,R4008,Equipment - Access To Work,"1,420.00",28/05/2019,Schools
201930,Eastern Shires Purchasing Organisation,51523135,R4008,Equipment - Access To Work,900.00,31/05/2019,People
238101,Eastling Primary School,51516963,R6109,Funding payment to Academies and Non WCC Schools,667.90,03/05/2019,Communities
230656,Economic Modelling Specialists International,51486290,R4702,Subscriptions To Organisations,"9,000.00",30/05/2019,Communities
234615,Educaterers Ltd,51512394,R4102,Catering Services & Supplies,"1,484.47",01/05/2019,Schools
234615,Educaterers Ltd,51512394,R4102,Catering Services & Supplies,"1,833.75",01/05/2019,Schools
234615,Educaterers Ltd,51510690,R4102,Catering Services & Supplies,"1,868.74",03/05/2019,Schools
234615,Educaterers Ltd,51510690,R4102,Catering Services & Supplies,"1,654.40",03/05/2019,Schools
234615,Educaterers Ltd,51510690,R4102,Catering Services & Supplies,"2,475.00",03/05/2019,Schools
234615,Educaterers Ltd,51512036,R4102,Catering Services & Supplies,"1,746.80",03/05/2019,Schools
234615,Educaterers Ltd,51511150,R4102,Catering Services & Supplies,"2,423.25",03/05/2019,Schools
234615,Educaterers Ltd,51511295,R4102,Catering Services & Supplies,"2,308.66",03/05/2019,Schools
234615,Educaterers Ltd,51511295,R4102,Catering Services & Supplies,"3,665.22",03/05/2019,Schools
234615,Educaterers Ltd,51511728,R4102,Catering Services & Supplies,"1,328.82",03/05/2019,Schools
234615,Educaterers Ltd,51511728,R4102,Catering Services & Supplies,545.20,03/05/2019,Schools
234615,Educaterers Ltd,51511728,R4102,Catering Services & Supplies,"1,524.00",03/05/2019,Schools
234615,Educaterers Ltd,51511925,R4102,Catering Services & Supplies,"2,740.29",03/05/2019,Schools
234615,Educaterers Ltd,51511925,R4102,Catering Services & Supplies,"1,377.20",03/05/2019,Schools
234615,Educaterers Ltd,51511925,R4102,Catering Services & Supplies,"2,931.75",03/05/2019,Schools
234615,Educaterers Ltd,51510141,R4102,Catering Services & Supplies,"2,643.75",03/05/2019,Schools
234615,Educaterers Ltd,51510141,R4102,Catering Services & Supplies,"2,353.59",03/05/2019,Schools
234615,Educaterers Ltd,51512036,R4102,Catering Services & Supplies,"2,670.75",03/05/2019,Schools
234615,Educaterers Ltd,51511150,R4102,Catering Services & Supplies,"1,857.72",03/05/2019,Schools
234615,Educaterers Ltd,51516590,R4102,Catering Services & Supplies,623.76,17/05/2019,Schools
234615,Educaterers Ltd,51521170,R4102,Catering Services & Supplies,603.34,17/05/2019,Schools
234615,Educaterers Ltd,51521021,R4102,Catering Services & Supplies,"2,348.40",17/05/2019,Schools
234615,Educaterers Ltd,51520621,R4102,Catering Services & Supplies,"1,521.00",17/05/2019,Schools
234615,Educaterers Ltd,51515490,R4102,Catering Services & Supplies,"3,367.15",17/05/2019,Schools
234615,Educaterers Ltd,51521170,R4102,Catering Services & Supplies,767.25,17/05/2019,Schools
234615,Educaterers Ltd,51516590,R4102,Catering Services & Supplies,753.60,17/05/2019,Schools
234615,Educaterers Ltd,51516599,R4102,Catering Services & Supplies,540.13,17/05/2019,Schools
234615,Educaterers Ltd,51516599,R4102,Catering Services & Supplies,873.00,17/05/2019,Schools
234615,Educaterers Ltd,51516691,R4102,Catering Services & Supplies,"1,130.84",17/05/2019,Schools
234615,Educaterers Ltd,51516691,R4102,Catering Services & Supplies,"1,864.80",17/05/2019,Schools
234615,Educaterers Ltd,51517710,R4102,Catering Services & Supplies,"1,196.84",17/05/2019,Schools
234615,Educaterers Ltd,51517710,R4102,Catering Services & Supplies,"1,318.50",17/05/2019,Schools
234615,Educaterers Ltd,51517868,R4102,Catering Services & Supplies,"1,032.03",17/05/2019,Schools
234615,Educaterers Ltd,51517868,R4102,Catering Services & Supplies,783.20,17/05/2019,Schools
234615,Educaterers Ltd,51517868,R4102,Catering Services & Supplies,"1,255.50",17/05/2019,Schools
234615,Educaterers Ltd,51518162,R4102,Catering Services & Supplies,"2,358.60",17/05/2019,Schools
234615,Educaterers Ltd,51519052,R4102,Catering Services & Supplies,"2,199.61",17/05/2019,Schools
234615,Educaterers Ltd,51519111,R4102,Catering Services & Supplies,730.35,17/05/2019,Schools
234615,Educaterers Ltd,51519111,R4102,Catering Services & Supplies,"1,044.00",17/05/2019,Schools
234615,Educaterers Ltd,51519688,R4102,Catering Services & Supplies,"2,155.51",17/05/2019,Schools
234615,Educaterers Ltd,51520207,R4102,Catering Services & Supplies,"2,479.01",17/05/2019,Schools
234615,Educaterers Ltd,51520364,R4102,Catering Services & Supplies,"2,978.51",17/05/2019,Schools
234615,Educaterers Ltd,51520621,R4102,Catering Services & Supplies,"1,436.50",17/05/2019,Schools
234615,Educaterers Ltd,51520621,R4102,Catering Services & Supplies,686.20,17/05/2019,Schools
234615,Educaterers Ltd,51520621,R4102,Catering Services & Supplies,710.60,17/05/2019,Schools
234615,Educaterers Ltd,51522759,R4102,Catering Services & Supplies,629.20,23/05/2019,Schools
234615,Educaterers Ltd,51522760,R4102,Catering Services & Supplies,"1,266.75",23/05/2019,Schools
234615,Educaterers Ltd,51522760,R4102,Catering Services & Supplies,935.00,23/05/2019,Schools
234615,Educaterers Ltd,51522759,R4102,Catering Services & Supplies,962.20,23/05/2019,Schools
234615,Educaterers Ltd,51524560,R4102,Catering Services & Supplies,636.75,28/05/2019,Schools
234615,Educaterers Ltd,51521115,R4102,Catering Services & Supplies,597.48,30/05/2019,Schools
222150,Edward Brain & Sons Ltd,51516474,R4008,Equipment - Access To Work,520.00,08/05/2019,Communities
222150,Edward Brain & Sons Ltd,51516471,R4008,Equipment - Access To Work,880.00,08/05/2019,Communities
222150,Edward Brain & Sons Ltd,51519698,R4008,Equipment - Access To Work,"1,100.00",15/05/2019,Communities
222150,Edward Brain & Sons Ltd,51519697,R4008,Equipment - Access To Work,"1,600.00",15/05/2019,Communities
,Edward Knight Lettings,9168,,,850.00,10/05/2019,People
204614,EE Ltd (Orange Airtime ****1263),51515769,R4513,Telephones & Broadband,974.36,10/05/2019,Communities
204614,EE Ltd (Orange Airtime ****1263),51515767,R4513,Telephones & Broadband,765.86,10/05/2019,Communities
238442,Ellern Mede School Ltd,51511890,R5702,Payments to External Contractors,"1,400.00",13/05/2019,Communities
238442,Ellern Mede School Ltd,51511896,R5702,Payments to External Contractors,875.00,13/05/2019,Communities
233845,Elysian Field Ltd,51519477,R5459,Leaving Care Accommodation,689.52,10/05/2019,People
235249,Elysium Healthcare Ltd (****4642),51522668,R5702,Payments to External Contractors,"2,400.00",20/05/2019,Communities
202022,Emergency One UK Ltd,51515885,C1010,Acquisition Of New Assets,"550,000.00",29/05/2019,Capital
238242,Empowering Learning Ltd,51509540,R1101,Agency Staff Pay,928.67,03/05/2019,Schools
238242,Empowering Learning Ltd,51521163,R1101,Agency Staff Pay,"1,221.39",15/05/2019,Schools
202032,Emscote House School and Nursery,51517424,R6106,Early Years Funding (PVIs and LA),"50,807.88",07/05/2019,Communities
202032,Emscote House School and Nursery,51517986,R6106,Early Years Funding (PVIs and LA),"3,177.17",08/05/2019,Communities
202034,Emscote Preschool,51517474,R6106,Early Years Funding (PVIs and LA),"24,216.19",07/05/2019,Communities
235618,Energ!se Ltd,51508670,R4441,Professional Fees,700.00,03/05/2019,Schools
224736,Entrust Care Partnership C.I.C (****6347),51517777,R5702,Payments to External Contractors,511.00,13/05/2019,People
202050,Envirocare Midlands Ltd,51520666,C1030,"New Construction, Conversion & Renovation","1,710.00",15/05/2019,Capital
202050,Envirocare Midlands Ltd,51511213,R2024,Property Services Electrical (LE),850.00,03/05/2019,Resources
216598,Environment Agency (****4411),51512517,R4029,Licences (Incl Tv),718.00,01/05/2019,Communities
216598,Environment Agency (****4411),51512530,R4029,Licences (Incl Tv),718.00,01/05/2019,Communities
216598,Environment Agency (****4411),51519779,R4029,Licences (Incl Tv),"1,053.55",14/05/2019,Communities
216598,Environment Agency (****4411),51519742,R4029,Licences (Incl Tv),"1,053.55",14/05/2019,Communities
216598,Environment Agency (****4411),51519761,R4029,Licences (Incl Tv),"1,219.90",14/05/2019,Communities
216598,Environment Agency (****4411),51519760,R4029,Licences (Incl Tv),"1,109.00",14/05/2019,Communities
216598,Environment Agency (****4411),51519767,R4029,Licences (Incl Tv),"1,053.55",14/05/2019,Communities
216598,Environment Agency (****4411),51519759,R4029,Licences (Incl Tv),"1,053.55",14/05/2019,Communities
216598,Environment Agency (****4411),51519753,R4029,Licences (Incl Tv),"1,053.55",14/05/2019,Communities
216598,Environment Agency (****4411),51519747,R4029,Licences (Incl Tv),"1,053.55",14/05/2019,Communities
216598,Environment Agency (****4411),51511437,R6901,Levies,"245,291.00",01/05/2019,Other Services
235211,Equality and Inclusion Partnership (EQuIP),51516251,R4409,Consultancy,"11,281.25",30/05/2019,Communities
235211,Equality and Inclusion Partnership (EQuIP),51516246,R4409,Consultancy,"11,281.25",30/05/2019,Communities
202062,Equine Learning CIC,51520608,R5702,Payments to External Contractors,"1,800.00",20/05/2019,Communities
202062,Equine Learning CIC,51521054,R5702,Payments to External Contractors,600.00,20/05/2019,Communities
202062,Equine Learning CIC,51520610,R5702,Payments to External Contractors,"1,080.00",24/05/2019,Communities
202062,Equine Learning CIC,51520611,R5702,Payments to External Contractors,720.00,24/05/2019,Communities
,Equita Ltd,7427,,,670.60,13/05/2019,People
202076,ESP Systex Ltd,51509142,R4505,ICT Supplies / Consumables,"1,712.01",03/05/2019,Communities
202076,ESP Systex Ltd,51518845,R4505,ICT Supplies / Consumables,"1,764.02",30/05/2019,Communities
,Espo,29249,,,733.20,22/05/2019,Communities
215263,ESPO Energy,51520614,R2102,Energy Costs,529.81,14/05/2019,Schools
215263,ESPO Energy,51522776,R2102,Energy Costs,502.44,31/05/2019,Schools
202088,Ettington Preschool,51517536,R6106,Early Years Funding (PVIs and LA),"22,378.36",07/05/2019,Communities
202088,Ettington Preschool,51518045,R6106,Early Years Funding (PVIs and LA),"1,733.00",08/05/2019,Communities
202088,Ettington Preschool,51521408,R6106,Early Years Funding (PVIs and LA),"1,100.00",17/05/2019,Communities
202088,Ettington Preschool,51521406,R6106,Early Years Funding (PVIs and LA),550.00,17/05/2019,Communities
202088,Ettington Preschool,51521409,R6106,Early Years Funding (PVIs and LA),550.00,17/05/2019,Communities
202088,Ettington Preschool,51523769,R6107,SEN Statements Funding,554.00,24/05/2019,Communities
238499,Evans Jones Ltd,51507879,R4409,Consultancy,"8,685.00",02/05/2019,Communities
219393,E-voice Speech Recognition Ltd,51511529,R4008,Equipment - Access To Work,944.00,13/05/2019,Communities
202114,Exegesis Spatial Data Management,51511814,R4512,Software,"3,412.00",13/05/2019,Communities
202114,Exegesis Spatial Data Management,51519471,R4512,Software,"6,895.00",23/05/2019,Communities
,Facebk *yubytlwep2,35634,,,617.84,31/05/2019,Resources
206633,FCC Recycling (UK) Ltd,51520958,R5702,Payments to External Contractors,"61,604.17",15/05/2019,Communities
206633,FCC Recycling (UK) Ltd,51512807,R5702,Payments to External Contractors,"24,252.62",16/05/2019,Communities
206633,FCC Recycling (UK) Ltd,51513250,R5702,Payments to External Contractors,"34,554.96",17/05/2019,Communities
206633,FCC Recycling (UK) Ltd,51515815,R5702,Payments to External Contractors,"21,872.43",24/05/2019,Communities
206633,FCC Recycling (UK) Ltd,51515815,R5841,Landfill Tax Payments,"93,988.20",24/05/2019,Communities
202171,Fillongley Pre-School,51518156,R5702,Payments to External Contractors,"2,160.00",07/05/2019,Communities
202171,Fillongley Pre-School,51517386,R6106,Early Years Funding (PVIs and LA),"4,396.39",07/05/2019,Communities
202171,Fillongley Pre-School,51517902,R6106,Early Years Funding (PVIs and LA),"3,610.43",08/05/2019,Communities
202171,Fillongley Pre-School,51521407,R6106,Early Years Funding (PVIs and LA),"1,100.00",17/05/2019,Communities
202187,Fire Service College Ltd,51510030,R1601,Training,"2,960.63",08/05/2019,Communities
202187,Fire Service College Ltd,51510713,R1601,Training,"2,960.63",09/05/2019,Communities
202187,Fire Service College Ltd,51510513,R1601,Training,"1,630.49",09/05/2019,Communities
202187,Fire Service College Ltd,51510503,R1601,Training,"2,960.63",09/05/2019,Communities
202187,Fire Service College Ltd,51510498,R1601,Training,"2,960.63",09/05/2019,Communities
202187,Fire Service College Ltd,51511285,R1601,Training,"1,630.49",09/05/2019,Communities
202187,Fire Service College Ltd,51512038,R1601,Training,"10,900.00",13/05/2019,Communities
236588,FireServiceRota B.V.,51510448,R4512,Software,"4,445.25",09/05/2019,Communities
237581,First Floors (UK) Ltd,51507758,R2002,Building Maintenance,"6,247.00",02/05/2019,Communities
202195,First Steps Kindergarten,51517391,R6106,Early Years Funding (PVIs and LA),"11,567.56",07/05/2019,Communities
202203,Fitzgerald Contractors Ltd,51517751,C1030,"New Construction, Conversion & Renovation","50,615.66",08/05/2019,Capital
202203,Fitzgerald Contractors Ltd,51522299,C1030,"New Construction, Conversion & Renovation","65,306.07",20/05/2019,Capital
202203,Fitzgerald Contractors Ltd,51521721,C1030,"New Construction, Conversion & Renovation","18,144.35",22/05/2019,Capital
202203,Fitzgerald Contractors Ltd,51521705,C1030,"New Construction, Conversion & Renovation","235,177.66",22/05/2019,Capital
202203,Fitzgerald Contractors Ltd,51519464,C1030,"New Construction, Conversion & Renovation","15,497.95",28/05/2019,Capital
202203,Fitzgerald Contractors Ltd,51519303,C1030,"New Construction, Conversion & Renovation","66,981.33",28/05/2019,Capital
236313,Five Star Cars,51522372,R4102,Catering Services & Supplies,900.00,22/05/2019,Schools
202207,Fledglings Day Nursery,51517508,R6106,Early Years Funding (PVIs and LA),"21,293.31",07/05/2019,Communities
202207,Fledglings Day Nursery,51517975,R6106,Early Years Funding (PVIs and LA),"1,925.56",08/05/2019,Communities
203984,Flogas Britain Ltd,51509832,R4010,Equipment Hire,729.30,08/05/2019,Communities
226551,Food and Farming Compliance Ltd,51512625,R4702,Subscriptions To Organisations,"2,500.00",16/05/2019,Communities
202223,Footsteps Day Nursery,51517793,R6106,Early Years Funding (PVIs and LA),"73,552.36",07/05/2019,Communities
202223,Footsteps Day Nursery,51518046,R6106,Early Years Funding (PVIs and LA),"4,991.05",08/05/2019,Communities
202223,Footsteps Day Nursery,51521405,R6106,Early Years Funding (PVIs and LA),"1,100.00",17/05/2019,Communities
208722,Forensics Ltd T/A Alere Forensics,51508926,R4615,Coroner/Mortuary/Pathology Fees,805.00,03/05/2019,Other Services
208722,Forensics Ltd T/A Alere Forensics,51511821,R4615,Coroner/Mortuary/Pathology Fees,"2,180.00",13/05/2019,Other Services
208722,Forensics Ltd T/A Alere Forensics,51519263,R4615,Coroner/Mortuary/Pathology Fees,"1,150.00",15/05/2019,Other Services
208722,Forensics Ltd T/A Alere Forensics,51516493,R4615,Coroner/Mortuary/Pathology Fees,560.00,30/05/2019,Other Services
236802,Fortem Solutions Ltd,51520630,C1030,"New Construction, Conversion & Renovation","206,527.74",30/05/2019,Capital
202240,Fostering Network,51516716,R4441,Professional Fees,"7,960.00",23/05/2019,People
237312,Foxyards Primary School,51510180,R6109,Funding payment to Academies and Non WCC Schools,"1,188.00",02/05/2019,Communities
237312,Foxyards Primary School,51523284,R6109,Funding payment to Academies and Non WCC Schools,"1,200.00",22/05/2019,Communities
202268,Freshfields Nursery School Ltd,51517792,R6106,Early Years Funding (PVIs and LA),"42,805.36",07/05/2019,Communities
202268,Freshfields Nursery School Ltd,51517954,R6106,Early Years Funding (PVIs and LA),"1,121.98",08/05/2019,Communities
230177,Freshstart in Education Ltd,51512083,R5702,Payments to External Contractors,"4,410.00",15/05/2019,Communities
230177,Freshstart in Education Ltd,51520226,R5702,Payments to External Contractors,"2,310.00",30/05/2019,Communities
230177,Freshstart in Education Ltd,51525025,R5702,Payments to External Contractors,"2,310.00",31/05/2019,Communities
233628,FSW IT Solutions Ltd,51519068,R4512,Software,"8,400.00",29/05/2019,Communities
227025,Fuchs Lubricants (UK) PLC,51516296,R4030,Materials,566.24,16/05/2019,Communities
227025,Fuchs Lubricants (UK) PLC,51516299,R4030,Materials,722.50,17/05/2019,Communities
238232,Future Roots Ltd,51507847,R5702,Payments to External Contractors,570.00,02/05/2019,Communities
238232,Future Roots Ltd,51507843,R5702,Payments to External Contractors,760.00,02/05/2019,Communities
202303,G. Mcveigh & Co. Ltd,51513918,C1050,External Fees,"5,764.50",09/05/2019,Capital
223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51509112,R2002,Building Maintenance,"2,969.52",01/05/2019,Resources
223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51509096,R2002,Building Maintenance,642.72,01/05/2019,Resources
223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51509097,R2002,Building Maintenance,"2,010.60",01/05/2019,Resources
223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51509098,R2002,Building Maintenance,"2,577.72",01/05/2019,Resources
223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51509100,R2002,Building Maintenance,"1,260.60",01/05/2019,Resources
223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51509101,R2002,Building Maintenance,"13,501.08",01/05/2019,Resources
223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51509104,R2002,Building Maintenance,"3,725.16",01/05/2019,Resources
223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51509105,R2002,Building Maintenance,"2,044.20",01/05/2019,Resources
