Supplier Name,Supplier ID,Payment Date,Amount,Spend Area, Account Code,Account Description,Internal Reference Number
ALLIED HEALTHCARE GROUP LTD,C22436,09/01/2012,"1,060.07",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261152,1"
ALLIED HEALTHCARE GROUP LTD,C22436,09/01/2012,"1,118.16",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1259856,1"
ALLIED HEALTHCARE GROUP LTD,C22436,09/01/2012,"1,265.00",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261024,1"
ALLIED HEALTHCARE GROUP LTD,C22436,09/01/2012,"1,272.90",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1260988,1"
ALLIED HEALTHCARE GROUP LTD,C22436,09/01/2012,"1,280.80",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1259857,1"
ALLIED HEALTHCARE GROUP LTD,C22436,09/01/2012,"1,409.30",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261284,1"
ALLIED HEALTHCARE GROUP LTD,C22436,09/01/2012,"1,545.01",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261015,1"
ALLIED HEALTHCARE GROUP LTD,C22436,09/01/2012,"1,571.72",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1260987,1"
ALLIED HEALTHCARE GROUP LTD,C22436,09/01/2012,"1,964.21",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261114,1"
ALLIED HEALTHCARE GROUP LTD,C22436,09/01/2012,"2,010.92",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261052,1"
ALLIED HEALTHCARE GROUP LTD,C22436,12/01/2012,546.94,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261896,1"
ALLIED HEALTHCARE GROUP LTD,C22436,12/01/2012,560.55,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261906,1"
ALLIED HEALTHCARE GROUP LTD,C22436,12/01/2012,670.84,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261904,1"
ALLIED HEALTHCARE GROUP LTD,C22436,12/01/2012,782.98,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261912,1"
ALLIED HEALTHCARE GROUP LTD,C22436,12/01/2012,"1,389.72",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261908,1"
ALLIED HEALTHCARE GROUP LTD,C22436,26/01/2012,900.66,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261053,1"
ALZHEIMERS SOCIETY,C22442,12/01/2012,"2,425.25",PEOPLE GROUP,4R10,SERVICE LEVEL AGREEMENTS,"SS1262247,3"
ALZHEIMERS SOCIETY,C22442,12/01/2012,"2,425.25",PEOPLE GROUP,4R10,SERVICE LEVEL AGREEMENTS,"SS1262279,3"
ALZHEIMERS SOCIETY,C22442,12/01/2012,"2,425.25",PEOPLE GROUP,4R10,SERVICE LEVEL AGREEMENTS,"SS1262284,3"
ALZHEIMERS SOCIETY,C22442,12/01/2012,"2,600.00",PEOPLE GROUP,4R10,SERVICE LEVEL AGREEMENTS,"SS1262247,7"
ALZHEIMERS SOCIETY,C22442,12/01/2012,"2,600.00",PEOPLE GROUP,4R10,SERVICE LEVEL AGREEMENTS,"SS1262279,4"
ALZHEIMERS SOCIETY,C22442,12/01/2012,"3,107.00",PEOPLE GROUP,4R10,SERVICE LEVEL AGREEMENTS,"SS1262247,5"
ALZHEIMERS SOCIETY,C22442,12/01/2012,"3,107.00",PEOPLE GROUP,4R10,SERVICE LEVEL AGREEMENTS,"SS1262279,6"
ALZHEIMERS SOCIETY,C22442,12/01/2012,"5,279.75",PEOPLE GROUP,4R10,SERVICE LEVEL AGREEMENTS,"SS1262247,4"
ALZHEIMERS SOCIETY,C22442,12/01/2012,"5,279.75",PEOPLE GROUP,4R10,SERVICE LEVEL AGREEMENTS,"SS1262279,5"
ALZHEIMERS SOCIETY,C22442,12/01/2012,"6,307.75",PEOPLE GROUP,4R10,SERVICE LEVEL AGREEMENTS,"SS1262247,6"
ALZHEIMERS SOCIETY,C22442,12/01/2012,"6,307.75",PEOPLE GROUP,4R10,SERVICE LEVEL AGREEMENTS,"SS1262279,7"
ALZHEIMERS SOCIETY,C22442,12/01/2012,"7,879.75",PEOPLE GROUP,4R10,SERVICE LEVEL AGREEMENTS,"SS1262284,4"
ALZHEIMERS SOCIETY,C22442,12/01/2012,"7,973.50",PEOPLE GROUP,4R10,SERVICE LEVEL AGREEMENTS,"SS1262247,1"
ALZHEIMERS SOCIETY,C22442,12/01/2012,"7,973.50",PEOPLE GROUP,4R10,SERVICE LEVEL AGREEMENTS,"SS1262279,1"
ALZHEIMERS SOCIETY,C22442,12/01/2012,"7,973.50",PEOPLE GROUP,4R10,SERVICE LEVEL AGREEMENTS,"SS1262284,1"
ALZHEIMERS SOCIETY,C22442,12/01/2012,"9,414.75",PEOPLE GROUP,4R10,SERVICE LEVEL AGREEMENTS,"SS1262284,5"
ALZHEIMERS SOCIETY,C22442,12/01/2012,"9,996.75",PEOPLE GROUP,4R10,SERVICE LEVEL AGREEMENTS,"SS1262247,2"
ALZHEIMERS SOCIETY,C22442,12/01/2012,"9,996.75",PEOPLE GROUP,4R10,SERVICE LEVEL AGREEMENTS,"SS1262279,2"
ALZHEIMERS SOCIETY,C22442,12/01/2012,"9,996.75",PEOPLE GROUP,4R10,SERVICE LEVEL AGREEMENTS,"SS1262284,2"
AVON SUPPORT LTD,U09597,30/01/2012,504.00,PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1265975,1"
AVON SUPPORT LTD,U09597,30/01/2012,935.00,PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1265971,1"
AVON SUPPORT LTD,U09597,30/01/2012,980.00,PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1265974,1"
BAAF,D10906,03/01/2012,"1,617.00",PEOPLE GROUP,1G04,TRAINERS FEES & EXPS.,"SS1260578,1"
BARNFIELD CARE AGENCY,C22701,19/01/2012,577.40,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1263589,1"
BARNFIELD CARE AGENCY,C22701,19/01/2012,685.68,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1263590,1"
BARNFIELD CARE AGENCY,C22701,19/01/2012,685.68,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1263596,1"
BARNFIELD CARE AGENCY,C22701,19/01/2012,"1,082.72",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1263593,1"
BAWNMORE PRESCHOOL,C22677,03/01/2012,"7,744.68",PEOPLE GROUP,4321,PAYMENTS TO 3RD PARTIES FOR SERVICE PROVISION,"ED1245818,1"
BELLA HOME CARE LTD,U02439,19/01/2012,"1,172.00",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1263586,1"
BELLA HOME CARE LTD,U02439,19/01/2012,"1,200.50",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1263588,1"
BENTLEY HOUSE NURSING HOME LTD,C22722,12/01/2012,715.00,PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1261457,1"
BLAKEMORE FOODS SERVICE,C27413,03/01/2012,578.34,PEOPLE GROUP,5A30,PROVISIONS,"SS1260623,1"
BLAKEMORE FOODS SERVICE,C27413,03/01/2012,674.36,PEOPLE GROUP,5A30,PROVISIONS,"SS1260718,1"
BLAKEMORE FOODS SERVICE,C27413,03/01/2012,992.76,PEOPLE GROUP,5A30,PROVISIONS,"SS1260240,1"
BLAKEMORE FOODS SERVICE,C27413,05/01/2012,768.28,PEOPLE GROUP,5A30,PROVISIONS,"SS1260886,1"
BLAKEMORE FOODS SERVICE,C27413,09/01/2012,676.47,PEOPLE GROUP,5A30,PROVISIONS,"SS1261107,1"
BLAKEMORE FOODS SERVICE,C27413,12/01/2012,647.13,PEOPLE GROUP,5A30,PROVISIONS,"SS1261222,1"
BLAKEMORE FOODS SERVICE,C27413,19/01/2012,559.52,PEOPLE GROUP,5A30,PROVISIONS,"SS1263159,1"
BLAKEMORE FOODS SERVICE,C27413,26/01/2012,612.04,PEOPLE GROUP,5A30,PROVISIONS,"SS1265559,1"
BLAKEMORE FOODS SERVICE,C27413,26/01/2012,891.79,PEOPLE GROUP,5A30,PROVISIONS,"SS1265335,1"
BLUEBIRD CARE (TAMWORTH & LICHFIELD),CH6531,16/01/2012,579.86,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1263094,1"
BLUEBIRD CARE (TAMWORTH & LICHFIELD),CH6531,16/01/2012,694.98,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1263072,1"
BLUEBIRD CARE (TAMWORTH & LICHFIELD),CH6531,19/01/2012,642.46,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1264505,1"
BLUEBIRD CARE (TAMWORTH & LICHFIELD),CH6531,26/01/2012,579.86,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1265655,1"
BLUEBIRD CARE RUGBY & SOUTH LEICESTERSHIRE,CJ5115,19/01/2012,632.42,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1264410,1"
BLUEBIRD CARE RUGBY & SOUTH LEICESTERSHIRE,CJ5115,19/01/2012,851.74,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1264412,1"
BLUEBIRD CARE RUGBY & SOUTH LEICESTERSHIRE,CJ5115,19/01/2012,"1,120.72",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1264377,1"
BRIARS BARN,CM880Z,12/01/2012,520.00,PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1261589,1"
BRIARS BARN,CM880Z,12/01/2012,544.00,PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1261571,1"
BRIARS BARN,CM880Z,12/01/2012,544.00,PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1261580,1"
BRIARS BARN,CM880Z,12/01/2012,720.00,PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1261573,1"
BRIARS BARN,CM880Z,12/01/2012,"1,008.00",PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1261572,1"
BRIARS BARN,CM880Z,12/01/2012,"1,040.00",PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1261576,1"
BRIARS BARN,CM880Z,12/01/2012,"1,088.00",PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1261586,1"
BRIARS BARN,CM880Z,12/01/2012,"1,360.00",PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1261581,1"
BRITISH ASSOCIATION FOR SUPPORTED EMPLOYMENT,U00719,12/01/2012,"3,000.00",PEOPLE GROUP,4H23,PROJECTS,"SS1258193,1"
BT BUSINESS COMMUNICATIONS,C22851,19/01/2012,"2,525.00",PEOPLE GROUP,4D10,TELEPHONES,"SS1264185,1"
BVS TRAINING LIMITED,C30275,30/01/2012,623.00,PEOPLE GROUP,1G04,TRAINERS FEES & EXPS.,"SS1266269,2"
BVS TRAINING LIMITED,C30275,30/01/2012,630.00,PEOPLE GROUP,1G04,TRAINERS FEES & EXPS.,"SS1266269,1"
CARE QUALITY COMMISSION,C25514,12/01/2012,"45,000.00",PEOPLE GROUP,7B92,CONTINGENCY,"SS1261937,1"
CARE SHOP,C22957,03/01/2012,"1,306.60",PEOPLE GROUP,5A11,BEDDING & LINEN,"SS1260625,1"
CARE UK HOMECARE LTD,C29990,16/01/2012,"1,076.40",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1262939,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,514.25,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261264,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,538.46,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261326,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,563.12,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261536,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,578.36,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261319,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,582.82,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261183,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,599.76,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261249,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,599.76,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261433,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,606.86,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261411,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,612.81,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261248,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,613.68,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261445,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,614.42,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261548,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,672.57,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261291,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,686.25,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261358,2"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,699.90,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261173,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,704.54,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261251,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,764.92,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261234,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,769.60,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261550,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,770.43,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261430,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,801.20,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261235,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,806.78,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261314,2"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,821.14,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261491,2"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,830.55,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261451,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,890.43,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261485,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,899.86,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261327,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,921.28,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261262,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,921.28,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261303,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,924.42,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261502,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,956.21,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261246,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,"1,131.66",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261510,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,"1,204.74",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261260,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,"1,256.98",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261172,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,"1,430.84",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261447,2"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,"1,451.97",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261434,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,"1,456.96",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261293,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,"1,642.86",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261424,1"
CAREWATCH (SOUTH MIDLANDS),C22967,09/01/2012,"2,431.81",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261406,1"
CAREWATCH (SOUTH MIDLANDS),C22967,16/01/2012,502.88,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1262040,1"
CAREWATCH (SOUTH MIDLANDS),C22967,16/01/2012,544.00,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1262005,1"
CAREWATCH (SOUTH MIDLANDS),C22967,16/01/2012,611.29,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261935,3"
CAREWATCH (SOUTH MIDLANDS),C22967,16/01/2012,621.22,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261825,1"
CAREWATCH (SOUTH MIDLANDS),C22967,16/01/2012,629.55,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261827,1"
CAREWATCH (SOUTH MIDLANDS),C22967,16/01/2012,794.39,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1262022,1"
CAREWATCH (SOUTH MIDLANDS),C22967,16/01/2012,920.70,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1262011,1"
CAREWATCH (SOUTH MIDLANDS),C22967,16/01/2012,979.56,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261828,1"
CAREWATCH (SOUTH MIDLANDS),C22967,16/01/2012,"1,001.70",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1262008,1"
CAREWATCH (SOUTH MIDLANDS),C22967,16/01/2012,"1,100.04",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261945,1"
CAREWATCH (SOUTH MIDLANDS),C22967,16/01/2012,"1,114.76",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1262006,1"
CAREWATCH (SOUTH MIDLANDS),C22967,16/01/2012,"1,124.33",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1262043,1"
CAREWATCH (SOUTH MIDLANDS),C22967,16/01/2012,"1,619.95",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1262037,1"
CAREWATCH (SOUTH MIDLANDS),C22967,16/01/2012,"1,643.15",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261989,1"
CAREWATCH (SOUTH MIDLANDS),C22967,23/01/2012,"1,028.56",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1265283,3"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,12/01/2012,529.92,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261396,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,12/01/2012,529.92,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261409,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,12/01/2012,555.20,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261393,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,12/01/2012,589.60,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261440,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,12/01/2012,724.08,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261400,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,12/01/2012,868.20,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1261389,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,16/01/2012,510.96,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1262383,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,16/01/2012,517.56,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1262383,2"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,16/01/2012,529.92,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1262370,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,16/01/2012,563.04,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1262862,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,16/01/2012,564.32,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1262893,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,16/01/2012,620.96,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1262668,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,16/01/2012,626.24,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1262359,1"
