Supplier ID,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group
223033,ABC Fostering Services Ltd,50778978,R5822,Foster Care Payments - External,3314.79,06/03/2015,People Group
223033,ABC Fostering Services Ltd,50798263,R5822,Foster Care Payments - External,3314.79,25/03/2015,People Group
223033,ABC Fostering Services Ltd,50780672,R5822,Foster Care Payments - External,3114,30/03/2015,People Group
223033,ABC Fostering Services Ltd,50786393,R5822,Foster Care Payments - External,2994,30/03/2015,People Group
223033,ABC Fostering Services Ltd,50780714,R5822,Foster Care Payments - External,2994,30/03/2015,People Group
209852,ABC Teachers Ltd,50768030,R1101,Agency Staff Pay,579.95,05/03/2015,Schools
209852,ABC Teachers Ltd,50771190,R1101,Agency Staff Pay,1287.6,05/03/2015,Schools
209852,ABC Teachers Ltd,50771191,R1101,Agency Staff Pay,699.95,12/03/2015,Schools
209852,ABC Teachers Ltd,50775323,R1101,Agency Staff Pay,1134.92,12/03/2015,Schools
209852,ABC Teachers Ltd,50779312,R1101,Agency Staff Pay,579.95,20/03/2015,Schools
209852,ABC Teachers Ltd,50796158,R1101,Agency Staff Pay,996.92,24/03/2015,Schools
201709,About Me Care and Support Ltd,50792140,R5818,Community Services External,2853.9,19/03/2015,People Group
208345,ACM Management Solutions Ltd,50784499,C1030,"New Construction, Conversion & Renovation",550,12/03/2015,Capital
200142,Acorn Fostering Services Ltd,50777873,R5822,Foster Care Payments - External,3260,04/03/2015,People Group
200142,Acorn Fostering Services Ltd,50777948,R5822,Foster Care Payments - External,3140,04/03/2015,People Group
200142,Acorn Fostering Services Ltd,50777875,R5822,Foster Care Payments - External,3003,04/03/2015,People Group
200142,Acorn Fostering Services Ltd,50794749,R5822,Foster Care Payments - External,1072.5,31/03/2015,People Group
200142,Acorn Fostering Services Ltd,50794748,R5822,Foster Care Payments - External,3519.08,31/03/2015,People Group
200142,Acorn Fostering Services Ltd,50794747,R5822,Foster Care Payments - External,3324.75,31/03/2015,People Group
200142,Acorn Fostering Services Ltd,50794730,R5822,Foster Care Payments - External,3609.29,31/03/2015,People Group
200142,Acorn Fostering Services Ltd,50792351,R5822,Foster Care Payments - External,3003,31/03/2015,People Group
200142,Acorn Fostering Services Ltd,50792350,R5822,Foster Care Payments - External,3325.86,31/03/2015,People Group
200142,Acorn Fostering Services Ltd,50792306,R5822,Foster Care Payments - External,3260,31/03/2015,People Group
200142,Acorn Fostering Services Ltd,50792178,R5822,Foster Care Payments - External,3178.52,31/03/2015,People Group
200142,Acorn Fostering Services Ltd,50792177,R5822,Foster Care Payments - External,3003,31/03/2015,People Group
200142,Acorn Fostering Services Ltd,50788380,R5822,Foster Care Payments - External,3324.75,31/03/2015,People Group
200142,Acorn Fostering Services Ltd,50788379,R5822,Foster Care Payments - External,3476.43,31/03/2015,People Group
214625,Acorn Hills Nursing Home,50794037,R5806,Residential Care (Adults),1915.84,26/03/2015,People Group
200145,Acorn Tree Surgery Ltd,50786243,R5706,Payments to Third Parties - Recoverable Operating Expenditure,541.6,12/03/2015,Communities
200146,Acorn Wood Day Nursery,50775580,R6106,Private Providers - Early Years Funding,10731.27,16/03/2015,People Group
200146,Acorn Wood Day Nursery,50789222,R6106,Private Providers - Early Years Funding,4588.65,23/03/2015,People Group
200150,Act On Energy,50800669,R5702,Payments to External Contractors,108000,31/03/2015,Communities
219696,Action Deafness Ltd,50792880,R5805,Homecare - External Domiciliary (Adults),759.6,20/03/2015,People Group
215891,Action For Children (****6746),50779313,R5848,Residential Care (Children),50625,10/03/2015,People Group
215891,Action For Children (****6746),50789682,R5203,Inter Authority Payments,1314,17/03/2015,People Group
215891,Action For Children (****6746),50793135,R5203,Inter Authority Payments,1314,23/03/2015,People Group
200157,Active Mind Solutions,50792527,R4305,Marketing,2592,23/03/2015,People Group
200158,Active8 Sports,50797006,R4433,Sport Instruction,750,26/03/2015,Schools
200158,Active8 Sports,50797005,R4056,Learning Resources Curriculum,870,26/03/2015,Schools
200158,Active8 Sports,50797004,R4442,Professional Fees Curriculum,1053,26/03/2015,Schools
220313,Adana Management Group Ltd,50781075,R2010,Security Services,574.43,30/03/2015,Resources
200168,ADCS / The Association of Directors of Children's Services Ltd,50795375,R4702,Subscriptions To Organisations,3135,31/03/2015,Other Services
200169,Addaction - Henley House,50779977,R4311,Publicity,7576,09/03/2015,Communities
200169,Addaction - Henley House,50781007,R1101,Agency Staff Pay,3608,09/03/2015,Communities
200169,Addaction - Henley House,50794695,R5702,Payments to External Contractors,286709.83,26/03/2015,Communities
200169,Addaction - Henley House,50795285,R5702,Payments to External Contractors,23319.31,26/03/2015,Communities
200169,Addaction - Henley House,50795286,R5702,Payments to External Contractors,23319.31,26/03/2015,Communities
225565,Adiemus Care Ltd (Cameron House),50794090,R5806,Residential Care (Adults),1812.44,23/03/2015,People Group
218364,Adler and Allan Ltd,50781952,R4018,Equipment Repair & Maintenance,1149.46,25/03/2015,Communities
200179,Adoption UK,50788720,R5802,Substitute Care,620,17/03/2015,People Group
228411,Advanced Design & Build Ltd,50799201,C1060,Grants & Contributions To Outside Organisations,8570,16/03/2015,Capital
100301,ADVENT ESTATES LIMITED T/A Kilsby House,50794198,R5806,Residential Care (Adults),3742.16,23/03/2015,People Group
228185,Adventure Care Ltd,50780900,R5848,Residential Care (Children),9638.64,10/03/2015,People Group
209397,AECOM Ltd,50770388,R5702,Payments to External Contractors,3000,26/03/2015,Communities
,AERLING     27GLD6 OSH,P-Card,,,1058.97,30/03/2015,
999982,Affective Performance,50784283,R2012,Refund of Deposits,1038,11/03/2015,Communities
200201,Age UK - Warks,50780763,R5702,Payments to External Contractors,1291.66,06/03/2015,Communities
200201,Age UK - Warks,50785158,R5702,Payments to External Contractors,10000,13/03/2015,Communities
200201,Age UK - Warks,50785529,R5702,Payments to External Contractors,1291.74,13/03/2015,Communities
200201,Age UK - Warks,50788623,R5702,Payments to External Contractors,1291.66,17/03/2015,Communities
200211,Airtay,50776460,R2751,Grounds Maintenance Non Contract,550,05/03/2015,Communities
200211,Airtay,50794369,R2751,Grounds Maintenance Non Contract,1885,26/03/2015,Communities
200211,Airtay,50794370,R2751,Grounds Maintenance Non Contract,8430,26/03/2015,Communities
200211,Airtay,50794368,R2751,Grounds Maintenance Non Contract,5350,26/03/2015,Communities
200211,Airtay,50794372,R2751,Grounds Maintenance Non Contract,785,26/03/2015,Communities
200211,Airtay,50792599,R2753,Grounds Maintenance Materials & Equipment,2650,26/03/2015,Communities
200211,Airtay,50794373,R2751,Grounds Maintenance Non Contract,2200,26/03/2015,Communities
200211,Airtay,50796526,R2753,Grounds Maintenance Materials & Equipment,3243,27/03/2015,Communities
208271,Airwave Solutions Ltd,50780942,R4506,IT Support & Maintenance,1282,05/03/2015,Fire and Rescue
208271,Airwave Solutions Ltd,50782052,R4506,IT Support & Maintenance,1282,09/03/2015,Fire and Rescue
221410,AJ Products (UK) Ltd,50774821,R4612,Projects,3100,27/03/2015,Communities
200223,Alan Robinson Property Rental,50792157,R2201,Rent,4125,31/03/2015,Resources
100245,Albemarle Rest Home Ltd,50794042,R5806,Residential Care (Adults),5403.93,23/03/2015,People Group
100245,Albemarle Rest Home Ltd,50794042,R5806,Residential Care (Adults),2475.13,23/03/2015,People Group
100245,Albemarle Rest Home Ltd,50794042,R5806,Residential Care (Adults),2700,23/03/2015,People Group
100025,Albemarle Rest Home Ltd T/A Victoria Nursing Home,50794352,R5806,Residential Care (Adults),4047.1,23/03/2015,People Group
100025,Albemarle Rest Home Ltd T/A Victoria Nursing Home,50794352,R5806,Residential Care (Adults),2158.87,23/03/2015,People Group
100025,Albemarle Rest Home Ltd T/A Victoria Nursing Home,50794352,R5806,Residential Care (Adults),4518.87,23/03/2015,People Group
100025,Albemarle Rest Home Ltd T/A Victoria Nursing Home,50794352,R5806,Residential Care (Adults),2088.23,23/03/2015,People Group
100025,Albemarle Rest Home Ltd T/A Victoria Nursing Home,50794352,R5806,Residential Care (Adults),1758.87,23/03/2015,People Group
208797,Alcester Academy (ACAD) School,50790210,R6107,SEN Statements Funding - Non-Maintained Schools,1736,18/03/2015,People Group
200237,Alcester Nursery Studio,50775581,R6106,Private Providers - Early Years Funding,7411.69,16/03/2015,People Group
200237,Alcester Nursery Studio,50789223,R6106,Private Providers - Early Years Funding,3007.12,23/03/2015,People Group
219579,Alison Knight Training Consultancy,50775960,R1601,Training - External,810.96,20/03/2015,Communities
200109,All About People Counselling Services Ltd,50791574,R4409,Consultancy,3025.5,20/03/2015,Resources
100004,Allambie Court Nursing Home,50794044,R5806,Residential Care (Adults),2498.06,23/03/2015,People Group
100004,Allambie Court Nursing Home,50794044,R5806,Residential Care (Adults),15837.21,23/03/2015,People Group
100004,Allambie Court Nursing Home,50794044,R5806,Residential Care (Adults),1844.62,23/03/2015,People Group
100435,Allambie Enterprises,50794045,R5806,Residential Care (Adults),1535.4,23/03/2015,People Group
207773,Allstar Business Solutions Ltd,50778614,R3005,Fuel,34017.45,10/03/2015,Communities
228217,Alpha Taxi (Wales),50785280,R3205,Client Travel - Taxis,540,27/03/2015,People Group
200289,Alton Castle,50788108,R4420,Leisure Services External,2042,17/03/2015,Schools
228232,Altum Residential Care Ltd,50795263,R5848,Residential Care (Children),11185.74,27/03/2015,People Group
200291,Alveston Cygnets Education and Childcare,50775582,R6106,Private Providers - Early Years Funding,13558.16,16/03/2015,People Group
200291,Alveston Cygnets Education and Childcare,50789224,R6106,Private Providers - Early Years Funding,1225.12,23/03/2015,People Group
100136,Alveston Leys Nursing Home,50776803,R5809,Adult Social Care Contracts,12800,09/03/2015,People Group
100136,Alveston Leys Nursing Home,50794049,R5806,Residential Care (Adults),8884.2,23/03/2015,People Group
100136,Alveston Leys Nursing Home,50794049,R5806,Residential Care (Adults),4060.84,23/03/2015,People Group
100136,Alveston Leys Nursing Home,50794049,R5806,Residential Care (Adults),3615.2,23/03/2015,People Group
,Amazon UK Retail,P-Card,,,2528.98,02/04/2015,
217193,Amber House (Emerald Care Ltd),50794050,R5806,Residential Care (Adults),2192.49,26/03/2015,People Group
228244,Amber Threapleton t/a Warwickshire and Worcestershire Counselling Services,50782495,R1601,Training - External,689.3,09/03/2015,People Group
223286,Ambion Contractors Ltd,50785977,R4007,Equipment,1383.35,12/03/2015,Communities
217874,AMEC Foster Wheeler Environment & Infrastructure UK Ltd,50784768,C1050,External Fees,6471.04,12/03/2015,Capital
227027,Angels Healthcare Ltd,50795475,R5805,Homecare - External Domiciliary (Adults),1411.2,24/03/2015,People Group
200349,Anglia D N A Services Ltd,50776578,R4443,Professional Fees Admin,645,04/03/2015,Resources
200351,Angloco Ltd,50762618,R4030,Materials,4429.25,20/03/2015,Communities
221113,Ani-Chem Ltd t/a Lister Chemists,50789145,R5702,Payments to External Contractors,587.56,19/03/2015,Communities
200389,Apetito Ltd,50786157,R5809,Adult Social Care Contracts,16015.84,19/03/2015,People Group
200389,Apetito Ltd,50786154,R5809,Adult Social Care Contracts,2079.9,19/03/2015,People Group
200389,Apetito Ltd,50791229,R5805,Homecare - External Domiciliary (Adults),820.25,19/03/2015,People Group
200389,Apetito Ltd,50786153,R5809,Adult Social Care Contracts,8364.49,19/03/2015,People Group
200389,Apetito Ltd,50786188,R5809,Adult Social Care Contracts,-561,19/03/2015,People Group
200389,Apetito Ltd,50797494,R5809,Adult Social Care Contracts,15761.57,27/03/2015,People Group
200393,Apollo Distribution Solutions,50789772,R4309,Postage & Carriage,535.5,18/03/2015,Other Services
210713,Apple Grove Day Nursery,50775787,R6106,Private Providers - Early Years Funding,13225.5,16/03/2015,People Group
210713,Apple Grove Day Nursery,50789379,R6106,Private Providers - Early Years Funding,3712.5,23/03/2015,People Group
215154,Applewood Support Ltd,50777917,R5805,Homecare - External Domiciliary (Adults),1010.88,02/03/2015,People Group
215154,Applewood Support Ltd,50781786,R5805,Homecare - External Domiciliary (Adults),1747.2,09/03/2015,People Group
215154,Applewood Support Ltd,50783646,R5805,Homecare - External Domiciliary (Adults),1104.48,11/03/2015,People Group
215154,Applewood Support Ltd,50782960,R5805,Homecare - External Domiciliary (Adults),1079.46,11/03/2015,People Group
215154,Applewood Support Ltd,50783127,R5805,Homecare - External Domiciliary (Adults),967.2,11/03/2015,People Group
215154,Applewood Support Ltd,50781785,R5805,Homecare - External Domiciliary (Adults),2620.8,16/03/2015,People Group
215154,Applewood Support Ltd,50792213,R5805,Homecare - External Domiciliary (Adults),1609.92,19/03/2015,People Group
215154,Applewood Support Ltd,50794019,R5805,Homecare - External Domiciliary (Adults),1272.96,23/03/2015,People Group
215154,Applewood Support Ltd,50796410,R5805,Homecare - External Domiciliary (Adults),720.72,25/03/2015,People Group
215154,Applewood Support Ltd,50798442,R5805,Homecare - External Domiciliary (Adults),942.24,27/03/2015,People Group
214422,Apricot Online Ltd,50780701,R5604,Commissioned Works,1680,05/03/2015,People Group
214422,Apricot Online Ltd,50780702,R5604,Commissioned Works,1260,05/03/2015,People Group
214422,Apricot Online Ltd,50780700,R5604,Commissioned Works,1260,05/03/2015,People Group
214422,Apricot Online Ltd,50780663,R5604,Commissioned Works,1050,05/03/2015,People Group
214422,Apricot Online Ltd,50780703,R5604,Commissioned Works,1680,05/03/2015,People Group
214422,Apricot Online Ltd,50800282,R5849,Counselling Services (Children),1540,31/03/2015,People Group
200397,Apse,50780967,R4409,Consultancy,2094.71,10/03/2015,Resources
,AQUAID,P-Card,,,500.16,08/04/2015,
228116,Archways Care Ltd,50782274,R5848,Residential Care (Children),12160,11/03/2015,People Group
228116,Archways Care Ltd,50782273,R5848,Residential Care (Children),12160,11/03/2015,People Group
228116,Archways Care Ltd,50795900,R5848,Residential Care (Children),12160,25/03/2015,People Group
228116,Archways Care Ltd,50795901,R5848,Residential Care (Children),12160,27/03/2015,People Group
200419,Arden Construction Ltd,50779576,C1030,"New Construction, Conversion & Renovation",1308.44,04/03/2015,Capital
200419,Arden Construction Ltd,50778984,C1030,"New Construction, Conversion & Renovation",1022.05,09/03/2015,Capital
200419,Arden Construction Ltd,50778983,C1030,"New Construction, Conversion & Renovation",1540.89,09/03/2015,Capital
200419,Arden Construction Ltd,50781199,R2022,Building (LB),1800.08,09/03/2015,Resources
200419,Arden Construction Ltd,50782410,C1030,"New Construction, Conversion & Renovation",146495.53,10/03/2015,Capital
200419,Arden Construction Ltd,50787815,C1030,"New Construction, Conversion & Renovation",1571.78,16/03/2015,Capital
200419,Arden Construction Ltd,50787814,R2022,Building (LB),1057.02,16/03/2015,Resources
200419,Arden Construction Ltd,50787838,C1030,"New Construction, Conversion & Renovation",815.65,16/03/2015,Capital
200419,Arden Construction Ltd,50787837,C1030,"New Construction, Conversion & Renovation",31395.6,17/03/2015,Capital
200419,Arden Construction Ltd,50787836,C1030,"New Construction, Conversion & Renovation",57386.65,17/03/2015,Capital
200419,Arden Construction Ltd,50789623,C1030,"New Construction, Conversion & Renovation",21191.82,18/03/2015,Capital
200419,Arden Construction Ltd,50791729,R2022,Building (LB),518.93,19/03/2015,Resources
200419,Arden Construction Ltd,50791730,C1030,"New Construction, Conversion & Renovation",543.34,19/03/2015,Capital
200419,Arden Construction Ltd,50793738,C1030,"New Construction, Conversion & Renovation",1543.52,27/03/2015,Capital
200419,Arden Construction Ltd,50793737,C1030,"New Construction, Conversion & Renovation",18101.1,27/03/2015,Capital
226768,Arden Leisure Ltd t/a Studley Sports Centre,50765064,R2204,Room Hire - External,690,03/03/2015,Communities
208841,Arden News Rippleglen Ltd t/a SuperNews,50786182,R4306,"Newspapers, Magazines & Periodicals",805.52,12/03/2015,Resources
200422,Ardencote Manor Hotel,50788721,R2204,Room Hire - External,3246,19/03/2015,People Group
200429,Argos Business Solutions Ltd (****9518),50779746,R4049,White Goods/Domestic Appliances,1649.49,09/03/2015,Resources
200429,Argos Business Solutions Ltd (****9518),50782462,R4049,White Goods/Domestic Appliances,1762.88,13/03/2015,Resources
200429,Argos Business Solutions Ltd (****9518),50788103,R4049,White Goods/Domestic Appliances,2038.06,20/03/2015,Resources
200429,Argos Business Solutions Ltd (****9518),50792838,R4049,White Goods/Domestic Appliances,3460.86,27/03/2015,Resources
209410,Argraff,50790926,R2753,Grounds Maintenance Materials & Equipment,1160,20/03/2015,Communities
200438,Arnold Lodge  Preparatory School,50775583,R6106,Private Providers - Early Years Funding,4172.63,16/03/2015,People Group
200438,Arnold Lodge  Preparatory School,50781505,R6106,Private Providers - Early Years Funding,692.25,16/03/2015,People Group
200439,Arqiva Ltd (****9678),50777379,R4506,IT Support & Maintenance,3130,13/03/2015,Fire and Rescue
200439,Arqiva Ltd (****9678),50782310,R4005,Data Equipment,1561.05,20/03/2015,Fire and Rescue
200439,Arqiva Ltd (****9678),50787592,R4005,Data Equipment,1561.05,25/03/2015,Fire and Rescue
200440,Arqiva Ltd (GVA) ****4105,50789418,R2301,Rates,6133.02,17/03/2015,Resources
200440,Arqiva Ltd (GVA) ****4105,50789417,R2301,Rates,1590.6,17/03/2015,Resources
200441,Arriva Midlands North Ltd (****4814),50781105,R5204,Concessionary Fares,11888.7,26/03/2015,Communities
200441,Arriva Midlands North Ltd (****4814),50781168,R5204,Concessionary Fares,605.76,26/03/2015,Communities
219768,Art of Brilliance Ltd,50774888,R1601,Training - External,813.5,04/03/2015,People Group
221634,ASDA Pharmacy,50789194,R5702,Payments to External Contractors,560.57,19/03/2015,Communities
221634,ASDA Pharmacy,50789193,R5702,Payments to External Contractors,510.65,19/03/2015,Communities
213431,Ash Green School & Arts College (Academy),50790217,R6107,SEN Statements Funding - Non-Maintained Schools,2249,18/03/2015,People Group
208346,Ashe Construction Ltd,50782395,C1030,"New Construction, Conversion & Renovation",79737.05,10/03/2015,Capital
208346,Ashe Construction Ltd,50782396,C1030,"New Construction, Conversion & Renovation",67131.38,10/03/2015,Capital
208346,Ashe Construction Ltd,50788040,C1030,"New Construction, Conversion & Renovation",96890.55,17/03/2015,Capital
208346,Ashe Construction Ltd,50784508,C1030,"New Construction, Conversion & Renovation",101460.98,18/03/2015,Capital
208346,Ashe Construction Ltd,50787816,C1030,"New Construction, Conversion & Renovation",101349.3,20/03/2015,Capital
208346,Ashe Construction Ltd,50788041,C1030,"New Construction, Conversion & Renovation",75478.02,23/03/2015,Capital
208346,Ashe Construction Ltd,50788042,C1030,"New Construction, Conversion & Renovation",109562.22,23/03/2015,Capital
208346,Ashe Construction Ltd,50792970,C1030,"New Construction, Conversion & Renovation",219565.15,24/03/2015,Capital
209807,Ashlawn School Academy Trust,50790211,R6107,SEN Statements Funding - Non-Maintained Schools,6689,18/03/2015,People Group
200465,Ashleigh Nursery School,50775584,R6106,Private Providers - Early Years Funding,11206.2,16/03/2015,People Group
200465,Ashleigh Nursery School,50789225,R6106,Private Providers - Early Years Funding,5594.74,23/03/2015,People Group
220897,Ashley House PLC,50794057,R5806,Residential Care (Adults),5401.43,23/03/2015,People Group
200468,Askews And Holts Library Services Ltd.,50790202,R4058,Books,24633.94,17/03/2015,Resources
200468,Askews And Holts Library Services Ltd.,50795767,R4058,Books,6936.31,24/03/2015,Resources
200468,Askews And Holts Library Services Ltd.,50797511,R4058,Books,1264.25,25/03/2015,Resources
200468,Askews And Holts Library Services Ltd.,50799568,R4058,Books,9010.54,30/03/2015,Resources
226763,Aspect Care Home Ltd,50794058,R5806,Residential Care (Adults),1965.48,23/03/2015,People Group
200472,Aspire People Ltd,50766900,R1101,Agency Staff Pay,1209,09/03/2015,Schools
200472,Aspire People Ltd,50765691,R1101,Agency Staff Pay,970,09/03/2015,Schools
200472,Aspire People Ltd,50773212,R1101,Agency Staff Pay,695,13/03/2015,Schools
200472,Aspire People Ltd,50772791,R1101,Agency Staff Pay,1295,13/03/2015,Schools
200472,Aspire People Ltd,50780936,R1101,Agency Staff Pay,1308,13/03/2015,Schools
200472,Aspire People Ltd,50780952,R1101,Agency Staff Pay,1209,20/03/2015,Schools
200472,Aspire People Ltd,50794437,R1101,Agency Staff Pay,1165,23/03/2015,Schools
200472,Aspire People Ltd,50796017,R1101,Agency Staff Pay,795,24/03/2015,Schools
200472,Aspire People Ltd,50796016,R1101,Agency Staff Pay,636,24/03/2015,Schools
200472,Aspire People Ltd,50796038,R1101,Agency Staff Pay,795,24/03/2015,Schools
200472,Aspire People Ltd,50796247,R1101,Agency Staff Pay,1665,25/03/2015,Schools
214538,Aspire Sports Health & Fitness Ltd,50782858,R4433,Sport Instruction,570,20/03/2015,Schools
227903,Asset Utilities Ltd.,50790302,R4443,Professional Fees Admin,2460.06,23/03/2015,Resources
219205,Assisi Community Care,50789715,R5835,Residential and Inpatient Services,2340,19/03/2015,Communities
211962,Association of YOT Managers,50779629,R1601,Training - External,1595,05/03/2015,Communities
211962,Association of YOT Managers,50779628,R1601,Training - External,1595,05/03/2015,Communities
208515,Ati Projects Ltd,50771882,R5702,Payments to External Contractors,8369.5,09/03/2015,Communities
208515,Ati Projects Ltd,50786328,R5702,Payments to External Contractors,3719.82,27/03/2015,Communities
208492,Atkins,50777441,R2022,Building (LB),845,13/03/2015,Resources
208492,Atkins,50776836,R4409,Consultancy,14400,20/03/2015,Resources
200502,Atkins Ltd  t/a Faithful Gould,50779422,R1101,Agency Staff Pay,37678.12,04/03/2015,Communities
200502,Atkins Ltd  t/a Faithful Gould,50780634,R1101,Agency Staff Pay,3631.12,06/03/2015,Communities
200502,Atkins Ltd  t/a Faithful Gould,50778448,R1101,Agency Staff Pay,9603.68,13/03/2015,Communities
200502,Atkins Ltd  t/a Faithful Gould,50779423,R1101,Agency Staff Pay,59936.27,13/03/2015,Communities
200502,Atkins Ltd  t/a Faithful Gould,50778447,R1101,Agency Staff Pay,15666.85,13/03/2015,Communities
200502,Atkins Ltd  t/a Faithful Gould,50779423,R3403,Casual User Mileage,748.6,13/03/2015,Communities
200502,Atkins Ltd  t/a Faithful Gould,50776166,R1101,Agency Staff Pay,16403.84,13/03/2015,Communities
200502,Atkins Ltd  t/a Faithful Gould,50788151,R4409,Consultancy,6321.28,17/03/2015,Communities
200502,Atkins Ltd  t/a Faithful Gould,50782419,R1101,Agency Staff Pay,3304.86,19/03/2015,Communities
200502,Atkins Ltd  t/a Faithful Gould,50779424,R1101,Agency Staff Pay,2475.82,24/03/2015,Communities
200502,Atkins Ltd  t/a Faithful Gould,50776472,R1101,Agency Staff Pay,2744.58,26/03/2015,Communities
200502,Atkins Ltd  t/a Faithful Gould,50776472,R1101,Agency Staff Pay,3719.52,26/03/2015,Communities
200502,Atkins Ltd  t/a Faithful Gould,50797512,R1101,Agency Staff Pay,1262.37,26/03/2015,Communities
200502,Atkins Ltd  t/a Faithful Gould,50776667,R1101,Agency Staff Pay,5301.2,27/03/2015,Communities
223862,Audley Care Ltd Leamington Sa,50782868,R5805,Homecare - External Domiciliary (Adults),630.7,11/03/2015,People Group
200516,Austrey Pre School,50784133,R4606,Pre-School Teachers Flexible Payments,500,11/03/2015,People Group
200516,Austrey Pre School,50775585,R6106,Private Providers - Early Years Funding,2098.76,16/03/2015,People Group
200517,Autism Care UK,50796713,R5805,Homecare - External Domiciliary (Adults),1734.2,25/03/2015,People Group
100007,Autism West Midlands,50794060,R5806,Residential Care (Adults),8164.64,23/03/2015,People Group
100001,Autism West Midlands,50794061,R5806,Residential Care (Adults),4040.9,23/03/2015,People Group
100008,Autism West Midlands,50794242,R5806,Residential Care (Adults),3956.62,23/03/2015,People Group
226788,Auto Extract Systems Ltd,50792051,R4030,Materials,750,20/03/2015,Communities
224478,Autolamps,50785545,R4030,Materials,839.1,12/03/2015,Communities
200523,Autopress Education,50790266,R4007,Equipment,832.36,19/03/2015,People Group
100431,Avery Homes Nuneaton Ltd,50794038,R5806,Residential Care (Adults),1610.51,23/03/2015,People Group
100431,Avery Homes Nuneaton Ltd,50794038,R5806,Residential Care (Adults),14681.86,23/03/2015,People Group
100431,Avery Homes Nuneaton Ltd,50794038,R5806,Residential Care (Adults),-17702.14,23/03/2015,People Group
100431,Avery Homes Nuneaton Ltd,50794038,R5806,Residential Care (Adults),4857.39,23/03/2015,People Group
210794,Avery Weigh-Tronix Ltd,50780673,R5702,Payments to External Contractors,5811.8,16/03/2015,Communities
228022,Aviation Engineering Support Ltd,50787833,R4701,Grants To External Organisations,5464.29,17/03/2015,Communities
227770,Avon Park Residential Care Home,50794063,R5806,Residential Care (Adults),2200,26/03/2015,People Group
213122,Avon Support Ltd,50780572,R5805,Homecare - External Domiciliary (Adults),742.56,04/03/2015,People Group
213122,Avon Support Ltd,50780436,R5805,Homecare - External Domiciliary (Adults),728.28,04/03/2015,People Group
213122,Avon Support Ltd,50780342,R5805,Homecare - External Domiciliary (Adults),599.76,05/03/2015,People Group
213122,Avon Support Ltd,50787204,R5810,Adult Day Care,561,13/03/2015,People Group
213122,Avon Support Ltd,50787294,R5805,Homecare - External Domiciliary (Adults),856.8,13/03/2015,People Group
213122,Avon Support Ltd,50787249,R5810,Adult Day Care,656.88,13/03/2015,People Group
