Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group
215546,Acorn Care and Education Ltd,51310080,R6107,SEN Statements Funding,11826.33,08/12/2017,Communities
215546,Acorn Care and Education Ltd,51310046,R6107,SEN Statements Funding,11826.33,08/12/2017,Communities
215546,Acorn Care and Education Ltd,51310047,R6107,SEN Statements Funding,11826.33,08/12/2017,Communities
215546,Acorn Care and Education Ltd,51310065,R6107,SEN Statements Funding,11826.33,08/12/2017,Communities
215546,Acorn Care and Education Ltd,51310102,R6107,SEN Statements Funding,12490.33,08/12/2017,Communities
215546,Acorn Care and Education Ltd,51310069,R6107,SEN Statements Funding,11826.33,08/12/2017,Communities
215546,Acorn Care and Education Ltd,51310071,R6107,SEN Statements Funding,11826.33,08/12/2017,Communities
215546,Acorn Care and Education Ltd,51310073,R6107,SEN Statements Funding,12162.00,08/12/2017,Communities
215546,Acorn Care and Education Ltd,51310074,R6107,SEN Statements Funding,15400.67,08/12/2017,Communities
215546,Acorn Care and Education Ltd,51310075,R6107,SEN Statements Funding,9305.87,08/12/2017,Communities
215546,Acorn Care and Education Ltd,51310076,R6107,SEN Statements Funding,12188.00,08/12/2017,Communities
215546,Acorn Care and Education Ltd,51310078,R6107,SEN Statements Funding,11826.33,08/12/2017,Communities
215546,Acorn Care and Education Ltd,51310079,R6107,SEN Statements Funding,13515.67,08/12/2017,Communities
215546,Acorn Care and Education Ltd,51310070,R6107,SEN Statements Funding,3333.33,22/12/2017,Communities
200145,Acorn Tree Surgery Ltd,51309470,R5706,Payments to Third Parties - Recoverable Operating Expenditure,6920.41,06/12/2017,Communities
200145,Acorn Tree Surgery Ltd,51309460,R5706,Payments to Third Parties - Recoverable Operating Expenditure,4550.21,06/12/2017,Communities
200146,Acorn Wood Day Nursery,51331297,R6106,Early Years Funding (PVIs and LA),615.00,14/12/2017,Communities
224696,ACPAS Ltd - Adult & Child Psychological Assessment Service,51323591,R4441,Professional Fees,630.00,29/12/2017,Resources
200152,Action 21,51322253,R5208,Recycling/re-use Credits,"2,478.65",22/12/2017,Communities
215891,Action For Children (****6746),51310468,R5848,Residential Care (Children),"50,625.00",08/12/2017,People Group
215891,Action For Children (****6746),51323964,R5806,Residential Care,"50,625.00",29/12/2017,People Group
213959,Acuma Solutions Ltd,51318818,R4506,IT Support & Maintenance,5179.68,21/12/2017,People Group
220313,Adana Management Group Ltd,51306756,R1101,Agency Staff Pay,2261.47,01/12/2017,Resources
220313,Adana Management Group Ltd,51324986,R1101,Agency Staff Pay,2235.60,29/12/2017,Resources
200169,Addaction - Henley House,51312452,R5702,Payments to External Contractors,"27,734.33",08/12/2017,Communities
200169,Addaction - Henley House,51317304,R5702,Payments to External Contractors,"255,993.30",15/12/2017,Communities
200169,Addaction - Henley House,51322543,R5702,Payments to External Contractors,"34,889.78",22/12/2017,Communities
200169,Addaction - Henley House,51324818,R5702,Payments to External Contractors,"35,115.10",29/12/2017,Communities
233077,ADM Care Homes Ltd t/a Beeches Care Home,51331591,R5806,Residential Care,1920.00,14/12/2017,People Group
200187,Advance Housing & Support Ltd,51321709,R5851,Supported Living,1224.96,04/12/2017,People Group
200187,Advance Housing & Support Ltd,51313712,R5851,Supported Living,708.40,06/12/2017,People Group
200187,Advance Housing & Support Ltd,51313709,R5851,Supported Living,577.28,06/12/2017,People Group
200187,Advance Housing & Support Ltd,51313678,R5851,Supported Living,1126.40,06/12/2017,People Group
200187,Advance Housing & Support Ltd,51313666,R5851,Supported Living,535.04,06/12/2017,People Group
200187,Advance Housing & Support Ltd,51313669,R5851,Supported Living,605.44,06/12/2017,People Group
200187,Advance Housing & Support Ltd,51313677,R5851,Supported Living,570.24,06/12/2017,People Group
200187,Advance Housing & Support Ltd,51323707,R5851,Supported Living,1041.92,29/12/2017,People Group
200187,Advance Housing & Support Ltd,51323571,R5851,Supported Living,1126.40,29/12/2017,People Group
100301,Advent Estates Ltd t/a Kilsby House,51331697,R5806,Residential Care,2804.49,14/12/2017,People Group
230962,Advocate Services,51327217,R4441,Professional Fees,875.50,18/12/2017,People Group
230962,Advocate Services,51327224,R4441,Professional Fees,617.45,18/12/2017,People Group
230962,Advocate Services,51327223,R4441,Professional Fees,780.90,18/12/2017,People Group
230962,Advocate Services,51327216,R4441,Professional Fees,555.10,18/12/2017,People Group
234328,AFFPRO Solutions Ltd,51308460,R4409,Consultancy,8453.33,01/12/2017,People Group
200201,Age UK Warwickshire,51321730,R5807,Social Care Block Contracts,"4,615.00",08/12/2017,People Group
200201,Age UK Warwickshire,51325653,R5807,Social Care Block Contracts,"1,907.69",13/12/2017,People Group
200201,Age UK Warwickshire,51325662,R5807,Social Care Block Contracts,"1,907.69",13/12/2017,People Group
200201,Age UK Warwickshire,51322601,R5807,Social Care Block Contracts,"4,615.00",20/12/2017,People Group
200201,Age UK Warwickshire,51322588,R5807,Social Care Block Contracts,"1,846.00",20/12/2017,People Group
200201,Age UK Warwickshire,51322566,R5807,Social Care Block Contracts,"5,000.00",20/12/2017,People Group
200201,Age UK Warwickshire,51333878,R5807,Social Care Block Contracts,"1,907.69",21/12/2017,People Group
200201,Age UK Warwickshire,51334066,R5807,Social Care Block Contracts,"1,907.69",22/12/2017,People Group
200201,Age UK Warwickshire,51328207,R5807,Social Care Block Contracts,"5,000.00",29/12/2017,People Group
200207,AIM Project,51321729,R1601,Training,"2,450.00",22/12/2017,People Group
200211,Airtay,51319324,R2751,Grounds Maintenance,"8,556.00",20/12/2017,Communities
208271,Airwave Solutions Ltd,51322715,R3001,Vehicle Operating Costs,1282.00,01/12/2017,Fire and Rescue
200213,AJ & EC Crook T/A Burton Farms,51332192,R2401,Water Supply Metered,"1,349.84",20/12/2017,Communities
100245,Albemarle Rest Home Ltd,51331566,R5806,Residential Care,3600.00,14/12/2017,People Group
100245,Albemarle Rest Home Ltd,51331566,R5806,Residential Care,6388.36,14/12/2017,People Group
100245,Albemarle Rest Home Ltd,51331566,R5806,Residential Care,5364.36,14/12/2017,People Group
208797,Alcester Academy (ACAD) School,51332689,R6107,SEN Statements Funding,"5,834.00",19/12/2017,Communities
226756,Alcester Carpets & Curtains,51322541,R4052,For use by schools only - Equipment Curriculum,"1,495.00",22/12/2017,Schools
999985,Alcester Chamber of Commerce,51323240,R5501,Grants / Donations to External Organisations,"1,635.00",08/12/2017,Communities
207814,Alcester Grammar School (Academy),51332650,R6107,SEN Statements Funding,"1,429.00",19/12/2017,Communities
221172,Alcester Health Centre,51333923,R5702,Payments to External Contractors,588.00,29/12/2017,Communities
999985,Alcester Heritage Network,51326738,R5501,Grants / Donations to External Organisations,630.00,08/12/2017,Communities
220516,Alere Ltd (****7108),51326107,R5702,Payments to External Contractors,40000.00,13/12/2017,Communities
200266,Aljac Fuelling Components Ltd,51319002,R4015,Equipment Repair & Maintenance,593.50,20/12/2017,Communities
100004,Allambie Court Nursing Home,51331567,R5806,Residential Care,"18,125.29",14/12/2017,People Group
100004,Allambie Court Nursing Home,51331567,R5806,Residential Care,"3,977.40",14/12/2017,People Group
100435,Allambie Enterprises,51331568,R5806,Residential Care,"1,655.92",14/12/2017,People Group
207773,Allstar Business Solutions Ltd,51324770,R3001,Vehicle Operating Costs,36329.93,15/12/2017,Communities
229419,AlterEgo Creative Solutions Ltd,51306754,R1601,Training,1055.00,01/12/2017,People Group
233607,Anchor Trust (Tandy Court),51331814,R5806,Residential Care,"1,744.00",14/12/2017,People Group
224785,Ansty Golf Centre Ltd,51320328,R2201,Rents & Lettings,1245.00,22/12/2017,Communities
200389,Apetito Ltd,51322351,R5807,Social Care Block Contracts,-924.00,20/12/2017,People Group
200389,Apetito Ltd,51322553,R5807,Social Care Block Contracts,15163.53,20/12/2017,People Group
200389,Apetito Ltd,51322710,R5807,Social Care Block Contracts,750.75,20/12/2017,People Group
,Apple Online Store Gbp,15518,,,598.33,16/12/2017,Communities
215154,Applewood Support Ltd,51332046,R5805,Homecare - External Domiciliary,-534.24,14/12/2017,People Group
234649,Appoint Us Services (Midlands) CIC,51318741,R4441,Professional Fees,"1,712.48",08/12/2017,People Group
213826,Arbury Medical Centre,51333978,R5702,Payments to External Contractors,952.00,29/12/2017,Communities
215964,Archer & Bishop Fencing Contractors,51318097,R2751,Grounds Maintenance,"1,987.00",15/12/2017,Communities
235267,Archway Academy Ltd,51324836,R6107,SEN Statements Funding,2211.00,05/12/2017,Communities
235267,Archway Academy Ltd,51324839,R6107,SEN Statements Funding,2948.00,12/12/2017,Communities
235267,Archway Academy Ltd,51321410,R6107,SEN Statements Funding,2948.00,29/12/2017,Communities
230535,Archway Community College (Academy),51331970,R6107,SEN Statements Funding,"-2,211.00",14/12/2017,Communities
200419,Arden Construction Ltd,51318691,C1030,"New Construction, Conversion & Renovation",62451.98,01/12/2017,Capital
200419,Arden Construction Ltd,51320457,C1030,"New Construction, Conversion & Renovation",34012.75,06/12/2017,Capital
200419,Arden Construction Ltd,51320454,C1030,"New Construction, Conversion & Renovation",6027.06,06/12/2017,Capital
200419,Arden Construction Ltd,51323104,C1030,"New Construction, Conversion & Renovation",2679.60,08/12/2017,Capital
200419,Arden Construction Ltd,51323085,R2022,Building (LB),1262.17,12/12/2017,Resources
200419,Arden Construction Ltd,51325019,R2022,Building (LB),2675.43,13/12/2017,Resources
200419,Arden Construction Ltd,51325769,R2022,Building (LB),26600.00,18/12/2017,Resources
200419,Arden Construction Ltd,51330094,C1030,"New Construction, Conversion & Renovation",8370.06,18/12/2017,Capital
200419,Arden Construction Ltd,51330093,C1030,"New Construction, Conversion & Renovation",6743.74,18/12/2017,Capital
200419,Arden Construction Ltd,51332483,C1030,"New Construction, Conversion & Renovation",52178.75,22/12/2017,Capital
200419,Arden Construction Ltd,51332484,C1030,"New Construction, Conversion & Renovation",38000.00,22/12/2017,Capital
200419,Arden Construction Ltd,51332485,C1030,"New Construction, Conversion & Renovation",5894.75,22/12/2017,Capital
200419,Arden Construction Ltd,51332503,C1030,"New Construction, Conversion & Renovation",102600.00,22/12/2017,Capital
200419,Arden Construction Ltd,51334701,C1030,"New Construction, Conversion & Renovation",4617.42,22/12/2017,Capital
226768,Arden Leisure Ltd t/a Studley Sports Centre,51312323,R2201,Rents & Lettings,1380.00,01/12/2017,Communities
226768,Arden Leisure Ltd t/a Studley Sports Centre,51332441,R2201,Rents & Lettings,1380.00,29/12/2017,Communities
200429,Argos Business Solutions Ltd (****9518),51318590,R4008,Equipment,1114.72,14/12/2017,Resources
200429,Argos Business Solutions Ltd (****9518),51314473,R4008,Equipment,1284.38,14/12/2017,Resources
200429,Argos Business Solutions Ltd (****9518),51323302,R4008,Equipment,2218.71,20/12/2017,Resources
200429,Argos Business Solutions Ltd (****9518),51318792,R4008,Equipment,1668.29,20/12/2017,Resources
209410,Argraff,51319620,R2002,Building Maintenance,"1,286.53",21/12/2017,Communities
200441,Arriva Midlands North Ltd (****4814),51332589,R5704,Public Transport,15020.00,18/12/2017,Communities
200441,Arriva Midlands North Ltd (****4814),51332592,R5704,Public Transport,870.26,18/12/2017,Communities
999982,Art Alert,51324356,R5501,Grants / Donations to External Organisations,"1,625.00",05/12/2017,Communities
219768,Art of Brilliance Ltd,51307264,R1601,Training,3508.00,04/12/2017,Resources
219768,Art of Brilliance Ltd,51309455,R1601,Training,4689.50,04/12/2017,Resources
219768,Art of Brilliance Ltd,51314560,R1601,Training,2353.75,06/12/2017,Fire and Rescue
219768,Art of Brilliance Ltd,51324581,R1601,Training,3510.70,29/12/2017,Resources
213431,Ash Green School & Arts College (Academy),51332688,R6107,SEN Statements Funding,"3,372.00",19/12/2017,Communities
209807,Ashlawn School Academy Trust,51332673,R6107,SEN Statements Funding,"9,685.00",19/12/2017,Communities
200468,Askews And Holts Library Services Ltd.,51323744,R4058,"Books, Newspapers & Publications",11312.97,05/12/2017,Resources
200468,Askews And Holts Library Services Ltd.,51320937,R4058,"Books, Newspapers & Publications",762.22,08/12/2017,Resources
200468,Askews And Holts Library Services Ltd.,51333226,R4058,"Books, Newspapers & Publications",7634.06,19/12/2017,Resources
231102,Askham Village Community Ltd,51331577,R5806,Residential Care,5469.32,14/12/2017,People Group
226763,Aspect Care Home Ltd,51331578,R5806,Residential Care,3028.48,14/12/2017,People Group
999982,Aspire in Arts Ltd,51334611,R5501,Grants / Donations to External Organisations,1085.00,20/12/2017,Communities
999982,Aspire in Arts Ltd,51334613,R5501,Grants / Donations to External Organisations,2280.00,20/12/2017,Communities
999982,Aspire in Arts Ltd,51334610,R5501,Grants / Donations to External Organisations,1400.00,20/12/2017,Communities
999982,Aspire in Arts Ltd,51334609,R5501,Grants / Donations to External Organisations,3000.00,20/12/2017,Communities
200472,Aspire People Ltd,51311288,R1101,Agency Staff Pay,975.00,08/12/2017,Schools
200472,Aspire People Ltd,51311367,R1101,Agency Staff Pay,945.00,08/12/2017,Schools
200472,Aspire People Ltd,51321741,R1101,Agency Staff Pay,975.00,22/12/2017,Schools
200472,Aspire People Ltd,51321742,R1101,Agency Staff Pay,975.00,22/12/2017,Schools
200472,Aspire People Ltd,51324766,R1101,Agency Staff Pay,1512.00,29/12/2017,Schools
200472,Aspire People Ltd,51324805,R1101,Agency Staff Pay,504.00,29/12/2017,Schools
200472,Aspire People Ltd,51324824,R1101,Agency Staff Pay,1130.00,29/12/2017,Schools
214538,Aspire Sports Health & Fitness Ltd,51309361,R4433,For use by schools only - Sport Instruction,967.27,04/12/2017,Schools
214538,Aspire Sports Health & Fitness Ltd,51311360,R4433,For use by schools only - Sport Instruction,519.09,08/12/2017,Schools
214538,Aspire Sports Health & Fitness Ltd,51311280,R4433,For use by schools only - Sport Instruction,967.27,08/12/2017,Schools
214538,Aspire Sports Health & Fitness Ltd,51310506,R4433,For use by schools only - Sport Instruction,541.54,08/12/2017,Schools
214538,Aspire Sports Health & Fitness Ltd,51327128,R4433,For use by schools only - Sport Instruction,541.54,18/12/2017,Schools
210825,ATG Access Ltd,51321701,R5702,Payments to External Contractors,1350.00,22/12/2017,Communities
999982,Atherstone & Baddesley Bikers Collective,51334615,R5501,Grants / Donations to External Organisations,500.00,20/12/2017,Communities
999982,Atherstone Adders Hockey Club,51327134,R5501,Grants / Donations to External Organisations,500.00,08/12/2017,Communities
208515,Ati Projects Ltd,51322331,C1030,"New Construction, Conversion & Renovation",1000.00,22/12/2017,Capital
200502,Atkins Ltd  t/a Faithful Gould,51323264,R1101,Agency Staff Pay,19470.15,01/12/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51323024,R1101,Agency Staff Pay,51499.26,04/12/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51323280,R1101,Agency Staff Pay,115983.83,04/12/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51322984,R5702,Payments to External Contractors,2064.72,05/12/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51323029,R5702,Payments to External Contractors,4861.21,05/12/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51322981,R5702,Payments to External Contractors,8441.16,05/12/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51318265,R4409,Consultancy,11634.00,14/12/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51318045,R4409,Consultancy,1550.00,15/12/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51317696,C1050,External Fees,1456.52,15/12/2017,Capital
200502,Atkins Ltd  t/a Faithful Gould,51318699,C1030,"New Construction, Conversion & Renovation",10125.00,15/12/2017,Capital
200502,Atkins Ltd  t/a Faithful Gould,51333586,R1101,Agency Staff Pay,19964.18,20/12/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51333598,R4409,Consultancy,5189.95,20/12/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51333591,R1101,Agency Staff Pay,29181.07,20/12/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51333444,R5702,Payments to External Contractors,9186.96,21/12/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51333627,R5702,Payments to External Contractors,5419.89,21/12/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51333745,R1101,Agency Staff Pay,-7445.32,21/12/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51333592,R5702,Payments to External Contractors,5243.92,21/12/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51319304,R4506,IT Support & Maintenance,3303.00,21/12/2017,Fire and Rescue
200502,Atkins Ltd  t/a Faithful Gould,51333583,R5702,Payments to External Contractors,11672.62,21/12/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51323087,C1050,External Fees,10288.32,22/12/2017,Capital
200502,Atkins Ltd  t/a Faithful Gould,51322661,R1101,Agency Staff Pay,1917.96,22/12/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51323291,R4409,Consultancy,1738.00,22/12/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51333574,R1101,Agency Staff Pay,56067.61,22/12/2017,Communities
235391,Audley Court Ltd (****4912),51332425,R4030,Materials,3440.06,18/12/2017,Other Services
221462,Aurelia Training Ltd,51320813,R1601,Training,2472.00,08/12/2017,People Group
221462,Aurelia Training Ltd,51318369,R1601,Training,2472.00,20/12/2017,People Group
209552,Authorised Publications Ltd,51322075,R5802,Substitute Care,1100.00,04/12/2017,People Group
100007,Autism West Midlands,51331581,R5806,Residential Care,"7,477.00",14/12/2017,People Group
100008,Autism West Midlands (Oakfield House),51331747,R5806,Residential Care,"4,071.60",14/12/2017,People Group
100001,Autism West Midlands (Pinetrees),51331582,R5806,Residential Care,"4,082.80",14/12/2017,People Group
234654,Auto Craft Engineering Ltd,51331084,C1060,Grants & Contributions To Outside Organisations,4605.35,15/12/2017,Capital
234654,Auto Craft Engineering Ltd,51332852,C1060,Grants & Contributions To Outside Organisations,2763.28,21/12/2017,Capital
,Automatrics Limited,8585,,,530.10,15/12/2017,Communities
230897,Avery Homes (Cannock) Ltd - Abbey Court Nursing Home,51331558,R5806,Residential Care,2020.52,14/12/2017,People Group
228807,Avery Homes (Nelson) Ltd- Scholars Mews,51331790,R5806,Residential Care,3400.00,14/12/2017,People Group
100431,Avery Homes Nuneaton Ltd,51331562,R5806,Residential Care,2024.12,14/12/2017,People Group
100431,Avery Homes Nuneaton Ltd,51331562,R5806,Residential Care,21567.39,14/12/2017,People Group
100431,Avery Homes Nuneaton Ltd,51331562,R5806,Residential Care,8805.64,14/12/2017,People Group
229010,Avon Navigation Trust,51311339,R5702,Payments to External Contractors,"2,040.00",08/12/2017,Communities
223426,Avon Park School,51325808,R6107,SEN Statements Funding,"25,488.34",15/12/2017,Communities
223426,Avon Park School,51325813,R6107,SEN Statements Funding,"25,488.34",15/12/2017,Communities
213122,Avon Support Ltd,51327145,R5851,Supported Living,6263.88,15/12/2017,People Group
213122,Avon Support Ltd,51320316,R5851,Supported Living,2190.40,18/12/2017,People Group
213122,Avon Support Ltd,51320321,R5803,Daycare External,1084.20,18/12/2017,People Group
213122,Avon Support Ltd,51320322,R5803,Daycare External,1300.32,18/12/2017,People Group
213122,Avon Support Ltd,51320323,R5803,Daycare External,650.52,18/12/2017,People Group
213122,Avon Support Ltd,51320327,R5803,Daycare External,2167.20,18/12/2017,People Group
213122,Avon Support Ltd,51320329,R5803,Daycare External,2167.20,18/12/2017,People Group
213122,Avon Support Ltd,51320333,R5803,Daycare External,3246.78,18/12/2017,People Group
213122,Avon Support Ltd,51320336,R5803,Daycare External,650.52,18/12/2017,People Group
213122,Avon Support Ltd,51320423,R5803,Daycare External,1084.20,18/12/2017,People Group
213122,Avon Support Ltd,51321396,R5803,Daycare External,1364.20,18/12/2017,People Group
213122,Avon Support Ltd,51320315,R5803,Daycare External,650.52,18/12/2017,People Group
213122,Avon Support Ltd,51320308,R5803,Daycare External,1084.20,18/12/2017,People Group
213122,Avon Support Ltd,51320305,R5803,Daycare External,542.10,18/12/2017,People Group
213122,Avon Support Ltd,51320304,R5803,Daycare External,4320.30,18/12/2017,People Group
213122,Avon Support Ltd,51320317,R5803,Daycare External,1084.20,18/12/2017,People Group
213122,Avon Support Ltd,51320320,R5803,Daycare External,867.36,18/12/2017,People Group
213122,Avon Support Ltd,51320298,R5803,Daycare External,1284.20,18/12/2017,People Group
213122,Avon Support Ltd,51320301,R5803,Daycare External,1411.56,18/12/2017,People Group
213122,Avon Support Ltd,51319569,R5851,Supported Living,8704.20,18/12/2017,People Group
213122,Avon Support Ltd,51319574,R5803,Daycare External,3344.16,18/12/2017,People Group
213122,Avon Support Ltd,51319581,R5851,Supported Living,922.56,18/12/2017,People Group
213122,Avon Support Ltd,51319583,R5851,Supported Living,1160.64,18/12/2017,People Group
213122,Avon Support Ltd,51320051,R5803,Daycare External,1857.60,18/12/2017,People Group
213122,Avon Support Ltd,51320054,R5803,Daycare External,1275.52,18/12/2017,People Group
213122,Avon Support Ltd,51320058,R5803,Daycare External,650.52,18/12/2017,People Group
213122,Avon Support Ltd,51320059,R5803,Daycare External,758.94,18/12/2017,People Group
213122,Avon Support Ltd,51320064,R5851,Supported Living,863.04,18/12/2017,People Group
213122,Avon Support Ltd,51320066,R5803,Daycare External,650.52,18/12/2017,People Group
213122,Avon Support Ltd,51320070,R5803,Daycare External,1084.20,18/12/2017,People Group
213122,Avon Support Ltd,51320071,R5803,Daycare External,507.68,18/12/2017,People Group
213122,Avon Support Ltd,51320072,R5803,Daycare External,2167.20,18/12/2017,People Group
213122,Avon Support Ltd,51320076,R5803,Daycare External,2271.84,18/12/2017,People Group
216249,Avonside Health Centre,51334024,R5702,Payments to External Contractors,583.45,22/12/2017,Communities
216249,Avonside Health Centre,51333948,R5702,Payments to External Contractors,"1,008.00",29/12/2017,Communities
233756,AXCIS Education,51318309,R5702,Payments to External Contractors,712.65,15/12/2017,Communities
233756,AXCIS Education,51320971,R5702,Payments to External Contractors,787.65,22/12/2017,Communities
233756,AXCIS Education,51323861,R5702,Payments to External Contractors,903.49,29/12/2017,Communities
213427,Aylesford School And Sixth Form College (Academy),51332684,R6107,SEN Statements Funding,"4,419.00",19/12/2017,Communities
209620,B Line Plant Ltd,51309624,R4008,Equipment,1800.00,07/12/2017,Communities
209620,B Line Plant Ltd,51309593,R4008,Equipment,9375.00,07/12/2017,Communities
209620,B Line Plant Ltd,51331086,C1060,Grants & Contributions To Outside Organisations,35000.00,15/12/2017,Capital
209620,B Line Plant Ltd,51321522,R4008,Equipment,9375.00,22/12/2017,Communities
209620,B Line Plant Ltd,51324757,R4008,Equipment,9375.00,29/12/2017,Communities
216184,Babcock Critical Service Ltd,51309946,R3001,Vehicle Operating Costs,9700.20,07/12/2017,Fire and Rescue
216184,Babcock Critical Service Ltd,51294128,R3001,Vehicle Operating Costs,-4850.10,07/12/2017,Fire and Rescue
216184,Babcock Critical Service Ltd,51318361,R3001,Vehicle Operating Costs,4850.10,15/12/2017,Fire and Rescue
999982,Baddesley Ensor Party in the Park,51327138,R5501,Grants / Donations to External Organisations,780.00,08/12/2017,Communities
200576,Badenoch & Clark Ltd,51306227,R4409,Consultancy,660.00,01/12/2017,Resources
200576,Badenoch & Clark Ltd,51306225,R1101,Agency Staff Pay,1719.00,01/12/2017,People Group
200576,Badenoch & Clark Ltd,51306235,R1101,Agency Staff Pay,1719.00,01/12/2017,People Group
200576,Badenoch & Clark Ltd,51306234,R1101,Agency Staff Pay,1295.00,01/12/2017,Resources
200576,Badenoch & Clark Ltd,51310062,R1101,Agency Staff Pay,1719.00,07/12/2017,People Group
200576,Badenoch & Clark Ltd,51310049,R1101,Agency Staff Pay,2385.00,07/12/2017,Resources
200576,Badenoch & Clark Ltd,51310045,R1101,Agency Staff Pay,2375.00,07/12/2017,Resources
200576,Badenoch & Clark Ltd,51309626,R1101,Agency Staff Pay,1137.50,07/12/2017,Resources
200576,Badenoch & Clark Ltd,51314255,R1101,Agency Staff Pay,1046.50,13/12/2017,Resources
200576,Badenoch & Clark Ltd,51315450,R1101,Agency Staff Pay,2146.50,14/12/2017,Resources
200576,Badenoch & Clark Ltd,51315449,R1101,Agency Staff Pay,1719.00,14/12/2017,People Group
200576,Badenoch & Clark Ltd,51318860,R4441,Professional Fees,3960.00,15/12/2017,Resources
