Supplier Name,Supplier ID,Payment Date,Amount,Spend Area, Account Code,Account Description,Internal Reference Number
ALLIED HEALTHCARE GROUP LTD,C22436,02/04/2012,"1,347.84",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1274123,1"
ALLIED HEALTHCARE GROUP LTD,C22436,02/04/2012,"1,682.64",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1274725,1"
ALLIED HEALTHCARE GROUP LTD,C22436,02/04/2012,"1,736.64",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1274723,1"
ALLIED HEALTHCARE GROUP LTD,C22436,05/04/2012,641.52,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277613,1"
ALLIED HEALTHCARE GROUP LTD,C22436,05/04/2012,"1,643.76",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277614,1"
ALLIED HEALTHCARE GROUP LTD,C22436,12/04/2012,524.16,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278394,1"
ALLIED HEALTHCARE GROUP LTD,C22436,12/04/2012,642.72,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278406,1"
ALLIED HEALTHCARE GROUP LTD,U09910,10/04/2012,517.92,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278514,1"
ALLIED HEALTHCARE GROUP LTD,U09910,10/04/2012,664.56,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278510,1"
ALLIED HEALTHCARE GROUP LTD,U09910,10/04/2012,"1,035.84",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278516,1"
ALLIED HEALTHCARE GROUP LTD,U09910,10/04/2012,"1,697.28",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278509,1"
APPLEWOOD SUPPORT LTD,U09930,02/04/2012,795.34,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276875,1"
APPLEWOOD SUPPORT LTD,U09930,02/04/2012,845.92,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276910,1"
APPLEWOOD SUPPORT LTD,U09930,02/04/2012,"1,339.52",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276473,1"
APPLEWOOD SUPPORT LTD,U09930,02/04/2012,"3,209.52",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276910,3"
APPLEWOOD SUPPORT LTD,U09930,05/04/2012,783.38,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277456,1"
APPLEWOOD SUPPORT LTD,U09930,16/04/2012,885.04,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278722,1"
BARNFIELD CARE AGENCY,C22701,02/04/2012,620.80,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276675,1"
BARNFIELD CARE AGENCY,C22701,02/04/2012,"1,082.72",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276673,1"
BENTLEY HOUSE NURSING HOME LTD,C22722,16/04/2012,715.00,ADULT HEALTH AND COMMUNITY SERVICES,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1278718,1"
BLUEBIRD CARE NUNEATON & NORTH WARWICKSHIRE,U09825,02/04/2012,544.16,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276633,1"
BLUEBIRD CARE NUNEATON & NORTH WARWICKSHIRE,U09825,05/04/2012,544.16,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277592,1"
BLUEBIRD CARE NUNEATON & NORTH WARWICKSHIRE,U09825,12/04/2012,544.16,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278459,1"
BLUEWOOD HEALTHCARE,U09888,24/04/2012,"1,306.67",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276860,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,517.44,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277212,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,544.32,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277136,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,544.32,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277273,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,564.48,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277277,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,564.48,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277171,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,564.48,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277201,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,564.48,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276784,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,564.48,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276801,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,564.48,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276816,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,564.48,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277137,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,564.48,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277178,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,564.48,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277222,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,564.48,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277270,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,564.48,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277334,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,584.64,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277251,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,591.36,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276798,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,591.36,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277127,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,611.52,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277147,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,658.56,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277102,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,658.56,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277131,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,712.32,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276783,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,752.64,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277128,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,752.64,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277142,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,779.52,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277276,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,792.96,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277249,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,806.40,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277215,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,833.28,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277183,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,833.28,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277015,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,846.72,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277239,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,846.72,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276795,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,846.72,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277007,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,846.72,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277011,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,846.72,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277187,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,927.36,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277331,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,944.16,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277305,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,967.68,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277327,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,"1,001.28",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277153,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,"1,034.88",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277126,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,"1,108.80",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277325,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,"1,115.52",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277313,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,"1,303.68",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277319,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,"1,344.00",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277308,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,"1,491.84",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276812,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,"1,505.28",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277005,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,"1,505.28",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277016,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,"2,190.72",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277252,1"
CAREWATCH (SOUTH MIDLANDS),C22967,02/04/2012,"2,194.08",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277227,1"
CAREWATCH (SOUTH MIDLANDS),C22967,12/04/2012,504.02,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278535,1"
CAREWATCH (SOUTH MIDLANDS),C22967,30/04/2012,719.04,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277073,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,19/04/2012,926.72,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1279148,1"
CAREWATCH (SOUTH WARWICKSHIRE),CH957Z,26/04/2012,"1,621.76",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276933,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,528.48,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278093,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,552.68,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278091,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,566.16,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278029,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,566.16,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278354,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,622.64,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278082,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,754.88,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278032,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,810.88,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278056,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,810.88,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278076,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,936.86,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278020,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,976.08,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278059,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,987.84,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278083,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,"1,317.12",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278073,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,"1,317.68",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278055,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,"1,419.04",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278047,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,"1,448.00",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278045,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,"1,509.76",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278003,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,"1,509.76",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278015,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,"1,509.76",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278031,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,"1,509.76",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278092,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,"1,509.76",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278008,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,"1,509.76",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278021,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,"1,536.64",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278044,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,"1,617.60",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278016,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,"1,621.76",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278050,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,"1,621.76",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278064,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,"1,679.68",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278037,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,"1,887.20",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278009,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,"1,969.28",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278068,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,"1,969.28",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278070,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,"2,383.92",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278035,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,"2,664.32",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278038,1"
CASA CARE LTD T/A CAREWATCH (SOUTH WARWICKSHI,U09830,12/04/2012,"2,838.08",ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1278006,1"
CHRISTIES CARE LIMITED,C25486,02/04/2012,678.44,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276658,1"
CLEEVE HILL NURSING HOME,U03550,17/04/2012,635.04,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1279269,2"
CLEEVE HILL NURSING HOME,U03550,17/04/2012,987.84,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1279271,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,02/04/2012,532.00,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276558,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,02/04/2012,560.00,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276890,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,02/04/2012,560.00,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276640,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,02/04/2012,567.00,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276929,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,02/04/2012,588.00,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277034,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,02/04/2012,602.00,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276887,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,02/04/2012,602.00,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1277042,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,02/04/2012,616.00,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276838,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,02/04/2012,640.50,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276567,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,02/04/2012,644.00,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276891,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,02/04/2012,672.00,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276826,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,02/04/2012,686.00,ADULT HEALTH AND COMMUNITY SERVICES,H21A,HOMECARE EXTERNAL,"SS1276136,1"
