Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group
215546,Acorn Care and Education Ltd,51464358,R6107,SEN Statements Funding,"11,852.00",27/12/2018,Communities
215546,Acorn Care and Education Ltd,51464357,R6107,SEN Statements Funding,"11,852.00",27/12/2018,Communities
215546,Acorn Care and Education Ltd,51464356,R6107,SEN Statements Funding,"11,852.00",27/12/2018,Communities
215546,Acorn Care and Education Ltd,51464355,R6107,SEN Statements Funding,"13,515.67",27/12/2018,Communities
215546,Acorn Care and Education Ltd,51464354,R6107,SEN Statements Funding,"13,733.33",27/12/2018,Communities
215546,Acorn Care and Education Ltd,51464353,R6107,SEN Statements Funding,"11,852.00",27/12/2018,Communities
215546,Acorn Care and Education Ltd,51464352,R6107,SEN Statements Funding,"11,852.00",27/12/2018,Communities
215546,Acorn Care and Education Ltd,51464351,R6107,SEN Statements Funding,"11,852.00",27/12/2018,Communities
215546,Acorn Care and Education Ltd,51464349,R6107,SEN Statements Funding,"12,517.33",27/12/2018,Communities
215546,Acorn Care and Education Ltd,51464346,R6107,SEN Statements Funding,"13,515.67",27/12/2018,Communities
215546,Acorn Care and Education Ltd,51464350,R6107,SEN Statements Funding,"11,852.00",27/12/2018,Communities
236890,Acorn Children's Home (Branston) Ltd,51457440,R5806,Residential Care,"19,264.28",07/12/2018,People Group
236890,Acorn Children's Home (Branston) Ltd,51466528,R5806,Residential Care,"19,906.00",27/12/2018,People Group
213959,Acuma Solutions Ltd,51460504,R4506,IT Support & Maintenance,"5,179.68",14/12/2018,People Group
220313,Adana Management Group Ltd,51455731,R1101,Agency Staff Pay,"2,474.70",05/12/2018,Resources
200188,Advanced Health & Care Ltd,51463029,R4513,Telephones & Broadband,768.00,21/12/2018,People Group
233813,Aero Systems Ltd,51459376,R4413,External Audit Fees,"2,275.00",14/12/2018,Resources
237576,AG Family Support Ltd,51465434,R4441,Professional Fees,"3,944.00",05/12/2018,Resources
200201,Age UK Warwickshire,51465926,R5807,Social Care Block Contracts,"12,916.66",13/12/2018,People Group
231993,Aim Educational Ltd,51456329,R5702,Payments to External Contractors,"4,200.00",07/12/2018,Communities
231993,Aim Educational Ltd,51466698,R5702,Payments to External Contractors,"8,890.00",10/12/2018,Communities
231993,Aim Educational Ltd,51459615,R5702,Payments to External Contractors,"1,250.00",14/12/2018,Communities
231993,Aim Educational Ltd,51464687,R5702,Payments to External Contractors,"1,560.00",27/12/2018,Communities
231993,Aim Educational Ltd,51464691,R5702,Payments to External Contractors,"1,560.00",27/12/2018,Communities
231993,Aim Educational Ltd,51464693,R5702,Payments to External Contractors,"1,625.00",27/12/2018,Communities
231993,Aim Educational Ltd,51464702,R5702,Payments to External Contractors,"7,800.00",27/12/2018,Communities
231993,Aim Educational Ltd,51464700,R5702,Payments to External Contractors,"7,800.00",27/12/2018,Communities
231993,Aim Educational Ltd,51464703,R5702,Payments to External Contractors,"3,250.00",27/12/2018,Communities
231993,Aim Educational Ltd,51464711,R5702,Payments to External Contractors,"2,600.00",27/12/2018,Communities
208797,Alcester Academy (ACAD) School,51471379,R6107,SEN Statements Funding,"5,453.00",20/12/2018,Communities
999982,Alcester Day Care,51464163,R5501,Grants / Donations to External Organisations,750.00,04/12/2018,Communities
207814,Alcester Grammar School (Academy),51471408,R6107,SEN Statements Funding,"1,429.00",20/12/2018,Communities
999982,Alcester Male Voice Choir,51464165,R5501,Grants / Donations to External Organisations,"1,000.00",04/12/2018,Communities
999982,Alcester Town Council,51464136,R5501,Grants / Donations to External Organisations,"1,000.00",03/12/2018,Communities
235897,All Saints Leek Wootton - Coventry Diocese MAT,51471411,R6107,SEN Statements Funding,"1,198.00",20/12/2018,Communities
207773,Allstar Business Solutions Ltd,51465001,R3004,Repair & Maintenance Of Vehicles,"39,095.58",04/12/2018,Communities
,Alsters Kelley Llp,41621,,,620.40,05/12/2018,Communities
228595,Amelio Utilities (Gloucester) Ltd,51473212,R5702,Payments to External Contractors,"1,950.00",31/12/2018,Communities
235474,Ameo Professional Services Ltd,51456669,R4409,Consultancy,"17,000.00",07/12/2018,Other Services
235474,Ameo Professional Services Ltd,51460517,R4409,Consultancy,"6,500.00",14/12/2018,Fire and Rescue
200305,Amillan Ltd,51458024,R4506,IT Support & Maintenance,"1,882.86",12/12/2018,Resources
237156,Ancala Water Services (Defence) Ltd,51450806,R2401,Water Supply,657.17,20/12/2018,Schools
237156,Ancala Water Services (Defence) Ltd,51464713,R2401,Water Supply,560.39,20/12/2018,Schools
999982,Angels Solicitors LLP,51466381,R9105,Reimbursements and Contributions,"5,374.72",14/12/2018,People Group
200351,Angloco Ltd,51456789,R4015,Equipment Repair & Maintenance,600.00,07/12/2018,Fire and Rescue
999982,Ansley Parish Council,51471024,R5501,Grants / Donations to External Organisations,560.00,27/12/2018,Communities
200389,Apetito Ltd,51456283,R5807,Social Care Block Contracts,"14,869.50",06/12/2018,People Group
226470,Applied Satellite Technology Systems Ltd,51459261,R4506,IT Support & Maintenance,"1,437.32",13/12/2018,Fire and Rescue
,Apres,34915,,,528.00,06/12/2018,Communities
235393,Aquobex,51463715,C1050,External Fees,993.20,07/12/2018,Capital
235393,Aquobex,51463888,C1050,External Fees,993.20,11/12/2018,Capital
235393,Aquobex,51464321,C1050,External Fees,993.20,13/12/2018,Capital
233488,Arbour Cross Associates Ltd,51455519,R5702,Payments to External Contractors,"4,397.73",05/12/2018,Communities
233488,Arbour Cross Associates Ltd,51464845,R5702,Payments to External Contractors,"4,397.73",27/12/2018,Communities
213826,Arbury Medical Centre,51471513,R5702,Payments to External Contractors,"1,036.00",27/12/2018,Communities
200419,Arden Construction Ltd,51463653,C1030,"New Construction, Conversion & Renovation","22,934.50",07/12/2018,Capital
200419,Arden Construction Ltd,51466088,C1030,"New Construction, Conversion & Renovation","26,678.44",11/12/2018,Capital
200419,Arden Construction Ltd,51466083,C1030,"New Construction, Conversion & Renovation","7,748.50",11/12/2018,Capital
200419,Arden Construction Ltd,51467465,C1030,"New Construction, Conversion & Renovation","1,318.06",12/12/2018,Capital
200419,Arden Construction Ltd,51467468,C1030,"New Construction, Conversion & Renovation","1,009.47",13/12/2018,Capital
200419,Arden Construction Ltd,51469894,C1030,"New Construction, Conversion & Renovation","32,595.45",21/12/2018,Capital
200419,Arden Construction Ltd,51473306,C1030,"New Construction, Conversion & Renovation",841.25,31/12/2018,Capital
200419,Arden Construction Ltd,51473305,C1030,"New Construction, Conversion & Renovation","1,037.21",31/12/2018,Capital
200419,Arden Construction Ltd,51473302,C1030,"New Construction, Conversion & Renovation",965.12,31/12/2018,Capital
200419,Arden Construction Ltd,51473314,C1030,"New Construction, Conversion & Renovation","1,455.99",31/12/2018,Capital
236288,Arden Fields School (Academy),51470289,R6107,SEN Statements Funding,"39,238.00",19/12/2018,Communities
226768,Arden Leisure Ltd t/a Studley Sports Centre,51456100,R2201,Rents & Lettings,"1,204.00",06/12/2018,Communities
200429,Argos Business Solutions Ltd (****9518),51455511,R4008,Equipment,"1,261.17",05/12/2018,Resources
200429,Argos Business Solutions Ltd (****9518),51457720,R4008,Equipment,"1,185.13",12/12/2018,Resources
200429,Argos Business Solutions Ltd (****9518),51460926,R4008,Equipment,849.18,14/12/2018,Resources
200429,Argos Business Solutions Ltd (****9518),51463230,R4503,Hardware,"1,300.17",21/12/2018,Resources
200441,Arriva Midlands North Ltd (****4814),51468480,R5704,Public Transport,"17,460.00",12/12/2018,Communities
200441,Arriva Midlands North Ltd (****4814),51468455,R5704,Public Transport,"16,980.04",12/12/2018,Communities
200441,Arriva Midlands North Ltd (****4814),51470281,R3204,Home To School / College Transport,"3,060.00",27/12/2018,Communities
999982,Art Alert,51470960,R5501,Grants / Donations to External Organisations,"1,000.00",27/12/2018,Communities
999982,Art for Health's Sake,51472328,R5501,Grants / Donations to External Organisations,"1,000.00",27/12/2018,Communities
213377,Ascentis,51461082,R4607,Client Expenses,539.00,19/12/2018,Communities
213431,Ash Green School & Arts College (Academy),51471430,R6107,SEN Statements Funding,"2,232.00",20/12/2018,Communities
236184,Ashby and Croft Manufacturing Ltd,51456172,C1030,"New Construction, Conversion & Renovation","1,131.00",06/12/2018,Capital
236184,Ashby and Croft Manufacturing Ltd,51456175,C1030,"New Construction, Conversion & Renovation","5,233.73",06/12/2018,Capital
236184,Ashby and Croft Manufacturing Ltd,51461430,C1030,"New Construction, Conversion & Renovation","2,606.14",14/12/2018,Capital
236184,Ashby and Croft Manufacturing Ltd,51461431,C1030,"New Construction, Conversion & Renovation","2,460.52",14/12/2018,Capital
208346,Ashe Construction Ltd,51463268,C1030,"New Construction, Conversion & Renovation","452,082.22",03/12/2018,Capital
208346,Ashe Construction Ltd,51466144,C1030,"New Construction, Conversion & Renovation","31,713.15",14/12/2018,Capital
208346,Ashe Construction Ltd,51466145,C1030,"New Construction, Conversion & Renovation","11,292.72",14/12/2018,Capital
209807,Ashlawn School Academy Trust,51471419,R6107,SEN Statements Funding,"9,252.00",20/12/2018,Communities
200468,Askews And Holts Library Services Ltd.,51456258,R4058,"Books, Newspapers & Publications",847.58,06/12/2018,Resources
200468,Askews And Holts Library Services Ltd.,51458434,R4058,"Books, Newspapers & Publications",736.83,13/12/2018,Resources
200468,Askews And Holts Library Services Ltd.,51461724,R4058,"Books, Newspapers & Publications",654.80,20/12/2018,Resources
999982,Aspire in Arts,51472822,R5501,Grants / Donations to External Organisations,500.00,27/12/2018,Communities
200472,Aspire People Ltd,51457733,R1101,Agency Staff Pay,569.00,12/12/2018,Schools
200472,Aspire People Ltd,51457733,R1101,Agency Staff Pay,764.00,12/12/2018,Schools
200472,Aspire People Ltd,51461051,R1101,Agency Staff Pay,685.00,19/12/2018,Schools
200472,Aspire People Ltd,51463201,R1101,Agency Staff Pay,835.00,21/12/2018,Schools
200472,Aspire People Ltd,51462830,R1101,Agency Staff Pay,951.00,21/12/2018,Schools
200472,Aspire People Ltd,51462851,R1101,Agency Staff Pay,573.00,21/12/2018,Schools
200472,Aspire People Ltd,51462851,R1101,Agency Staff Pay,764.00,21/12/2018,Schools
200472,Aspire People Ltd,51464367,R1101,Agency Staff Pay,532.00,27/12/2018,Schools
214538,Aspire Sports Health & Fitness Ltd,51458162,R4441,Professional Fees,540.00,12/12/2018,Schools
214538,Aspire Sports Health & Fitness Ltd,51459285,R4441,Professional Fees,"1,181.45",14/12/2018,Schools
215483,ATEC Security Ltd,51456034,R2002,Building Maintenance,"1,247.50",06/12/2018,Resources
208492,Atkins Ltd,51463215,C1050,External Fees,"1,143.35",10/12/2018,Capital
208492,Atkins Ltd,51464592,R4409,Consultancy,"1,490.90",13/12/2018,Communities
208492,Atkins Ltd,51465071,C1050,External Fees,"8,600.00",14/12/2018,Capital
208492,Atkins Ltd,51465556,R5706,Payments to Third Parties - Recoverable Operating Expenditure,"8,600.00",17/12/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51461597,R4409,Consultancy,"20,777.76",04/12/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51457680,R4409,Consultancy,"26,044.65",06/12/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51465575,R4409,Consultancy,"20,660.56",06/12/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51465403,R4409,Consultancy,"-20,777.76",06/12/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51464194,C1030,"New Construction, Conversion & Renovation","2,000.00",13/12/2018,Capital
200502,Atkins Ltd  t/a Faithful Gould,51461602,R4409,Consultancy,"1,184.66",13/12/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51461024,C1050,External Fees,"25,747.00",14/12/2018,Capital
200502,Atkins Ltd  t/a Faithful Gould,51461039,C1050,External Fees,"2,715.00",19/12/2018,Capital
200502,Atkins Ltd  t/a Faithful Gould,51461027,C1050,External Fees,"3,934.00",19/12/2018,Capital
200502,Atkins Ltd  t/a Faithful Gould,51461025,C1050,External Fees,"2,865.00",19/12/2018,Capital
200502,Atkins Ltd  t/a Faithful Gould,51461020,C1050,External Fees,"4,789.00",19/12/2018,Capital
200502,Atkins Ltd  t/a Faithful Gould,51461019,C1050,External Fees,"7,166.00",19/12/2018,Capital
200502,Atkins Ltd  t/a Faithful Gould,51471339,R1101,Agency Staff Pay,"4,140.68",20/12/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51471345,R5702,Payments to External Contractors,"3,963.53",20/12/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51459935,R4409,Consultancy,"11,568.45",20/12/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51471356,R1101,Agency Staff Pay,"20,088.95",21/12/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51471365,R1101,Agency Staff Pay,"3,487.20",21/12/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51471364,R1101,Agency Staff Pay,"25,935.61",21/12/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51463801,C1030,"New Construction, Conversion & Renovation","7,000.00",21/12/2018,Capital
200502,Atkins Ltd  t/a Faithful Gould,51468844,R4409,Consultancy,"-11,568.45",21/12/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51471334,R1101,Agency Staff Pay,"69,757.41",27/12/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51465052,C1050,External Fees,"29,500.00",27/12/2018,Capital
200505,ATS Euromaster Ltd,51468761,R3004,Repair & Maintenance Of Vehicles,"8,278.12",21/12/2018,Communities
230013,Atwal News Ltd,51462542,R4058,"Books, Newspapers & Publications","1,079.10",21/12/2018,Resources
211546,Avocet Engineering Services Ltd,51462332,R4024,Furniture,"3,210.00",21/12/2018,Schools
229010,Avon Navigation Trust,51460819,C1050,External Fees,"2,040.00",14/12/2018,Capital
223426,Avon Park School,51459245,R6107,SEN Statements Funding,"16,488.33",14/12/2018,Communities
223426,Avon Park School,51459247,R6107,SEN Statements Funding,"19,821.67",14/12/2018,Communities
223426,Avon Park School,51459251,R6107,SEN Statements Funding,"16,612.67",14/12/2018,Communities
223426,Avon Park School,51459252,R6107,SEN Statements Funding,"18,894.00",14/12/2018,Communities
223426,Avon Park School,51459253,R6107,SEN Statements Funding,"18,894.00",14/12/2018,Communities
223426,Avon Park School,51459254,R6107,SEN Statements Funding,"19,821.67",14/12/2018,Communities
223426,Avon Park School,51459256,R6107,SEN Statements Funding,"16,612.67",14/12/2018,Communities
223426,Avon Park School,51459257,R6107,SEN Statements Funding,"16,612.67",14/12/2018,Communities
223426,Avon Park School,51459258,R6107,SEN Statements Funding,"16,612.67",14/12/2018,Communities
223426,Avon Park School,51430102,R6107,SEN Statements Funding,"-19,821.67",14/12/2018,Communities
223426,Avon Park School,51459427,R6107,SEN Statements Funding,"7,000.00",14/12/2018,Communities
223426,Avon Park School,51459429,R6107,SEN Statements Funding,"3,500.00",14/12/2018,Communities
223426,Avon Park School,51459260,R6107,SEN Statements Funding,"16,612.67",14/12/2018,Communities
223426,Avon Park School,51459263,R6107,SEN Statements Funding,"16,612.67",14/12/2018,Communities
223426,Avon Park School,51459264,R6107,SEN Statements Funding,"19,821.67",14/12/2018,Communities
223426,Avon Park School,51459268,R6107,SEN Statements Funding,"21,274.00",14/12/2018,Communities
223426,Avon Park School,51459279,R6107,SEN Statements Funding,"14,229.00",14/12/2018,Communities
223426,Avon Park School,51459280,R6107,SEN Statements Funding,"16,612.67",14/12/2018,Communities
223426,Avon Park School,51459282,R6107,SEN Statements Funding,"17,699.58",14/12/2018,Communities
223426,Avon Park School,51459283,R6107,SEN Statements Funding,"19,821.67",14/12/2018,Communities
223426,Avon Park School,51459286,R6107,SEN Statements Funding,"21,274.00",14/12/2018,Communities
223426,Avon Park School,51459287,R6107,SEN Statements Funding,"19,821.67",14/12/2018,Communities
223426,Avon Park School,51459333,R6107,SEN Statements Funding,"18,894.00",14/12/2018,Communities
223426,Avon Park School,51459259,R6107,SEN Statements Funding,"25,488.34",20/12/2018,Communities
213122,Avon Support Ltd,51466477,R5805,Homecare - External Domiciliary,"1,275.52",07/12/2018,People Group
213122,Avon Support Ltd,51466479,R5805,Homecare - External Domiciliary,833.28,07/12/2018,People Group
213122,Avon Support Ltd,51466468,R5805,Homecare - External Domiciliary,"2,167.20",07/12/2018,People Group
213122,Avon Support Ltd,51466469,R5805,Homecare - External Domiciliary,863.04,07/12/2018,People Group
213122,Avon Support Ltd,51466470,R5805,Homecare - External Domiciliary,"1,300.32",07/12/2018,People Group
213122,Avon Support Ltd,51466472,R5805,Homecare - External Domiciliary,"1,857.60",07/12/2018,People Group
213122,Avon Support Ltd,51466473,R5805,Homecare - External Domiciliary,863.04,07/12/2018,People Group
213122,Avon Support Ltd,51466474,R5805,Homecare - External Domiciliary,"2,200.40",07/12/2018,People Group
213122,Avon Support Ltd,51466475,R5805,Homecare - External Domiciliary,"2,167.20",07/12/2018,People Group
213122,Avon Support Ltd,51466476,R5805,Homecare - External Domiciliary,"2,167.20",07/12/2018,People Group
999982,Avon Valley Indoor Bowls Club Ltd,51470120,R5501,Grants / Donations to External Organisations,500.00,27/12/2018,Communities
216249,Avonside Health Centre,51471615,R5702,Payments to External Contractors,786.87,27/12/2018,Communities
233756,AXCIS Education,51455598,R1101,Agency Staff Pay,597.50,05/12/2018,Communities
233756,AXCIS Education,51455569,R1101,Agency Staff Pay,597.50,05/12/2018,Communities
233756,AXCIS Education,51457730,R5702,Payments to External Contractors,540.00,12/12/2018,Communities
233756,AXCIS Education,51463178,R1101,Agency Staff Pay,597.50,14/12/2018,Communities
233756,AXCIS Education,51462565,R5702,Payments to External Contractors,540.00,21/12/2018,Communities
233756,AXCIS Education,51464807,R1101,Agency Staff Pay,758.05,27/12/2018,Communities
233756,AXCIS Education,51464373,R1101,Agency Staff Pay,597.50,27/12/2018,Communities
233756,AXCIS Education,51449598,R6107,SEN Statements Funding,520.00,27/12/2018,Communities
233756,AXCIS Education,51464370,R1101,Agency Staff Pay,597.50,27/12/2018,Communities
213427,Aylesford School And Sixth Form College (Academy),51471441,R6107,SEN Statements Funding,"4,658.00",20/12/2018,Communities
209620,B Line Plant Ltd,51460588,R4008,Equipment,"2,075.00",14/12/2018,Communities
209620,B Line Plant Ltd,51462823,R4008,Equipment,"2,625.00",21/12/2018,Communities
230564,Bablake School,51458407,R5702,Payments to External Contractors,"3,000.00",12/12/2018,Communities
200576,Badenoch & Clark Ltd,51465917,R1101,Agency Staff Pay,573.00,06/12/2018,People Group
200576,Badenoch & Clark Ltd,51465918,R1101,Agency Staff Pay,"2,562.75",07/12/2018,People Group
200576,Badenoch & Clark Ltd,51465648,R1101,Agency Staff Pay,875.00,07/12/2018,Resources
200576,Badenoch & Clark Ltd,51465911,R1101,Agency Staff Pay,"1,115.55",07/12/2018,People Group
200576,Badenoch & Clark Ltd,51465912,R1101,Agency Staff Pay,"1,809.00",07/12/2018,People Group
200576,Badenoch & Clark Ltd,51465922,R1101,Agency Staff Pay,"1,146.00",07/12/2018,People Group
200576,Badenoch & Clark Ltd,51468715,R1101,Agency Staff Pay,"1,809.00",17/12/2018,People Group
200576,Badenoch & Clark Ltd,51468856,R1101,Agency Staff Pay,"2,412.00",17/12/2018,People Group
200576,Badenoch & Clark Ltd,51470780,R4409,Consultancy,"1,725.00",21/12/2018,People Group
200576,Badenoch & Clark Ltd,51470779,R4409,Consultancy,"1,725.00",21/12/2018,People Group
200576,Badenoch & Clark Ltd,51472765,R1101,Agency Staff Pay,"1,809.00",31/12/2018,People Group
200576,Badenoch & Clark Ltd,51472758,R1101,Agency Staff Pay,"1,809.00",31/12/2018,People Group
212397,Baginton Fields School,51456263,R6107,SEN Statements Funding,"2,966.00",06/12/2018,Communities
237231,Balanceability Ltd,51468788,R4441,Professional Fees,"1,670.00",27/12/2018,Schools
222865,Balfour Beatty Civil Engineering Ltd (****6726),51469282,C1030,"New Construction, Conversion & Renovation","38,071.84",27/12/2018,Capital
,Balfour Beatty Living Places,,DP dealt with coding,,"2,822,499.60",17/12/2018,Communities
200589,Balfour Beatty Living Places Ltd (****2460),51469645,R5702,Payments to External Contractors,"2,880,504.28",18/12/2018,Communities
233407,Bang the Drum Productions Ltd,51463417,R4301,"Advertising, Publicity & Promotion","1,300.00",21/12/2018,Communities
233407,Bang the Drum Productions Ltd,51462356,R4310,"Printing, Photocopying and Reprographics","5,120.00",21/12/2018,Resources
205913,Banner Group Ltd,51462063,R2704,"Cleaning, Domestic & Caretaking Services / Supplies",578.74,21/12/2018,Resources
220099,Banya Family Placement Agency Ltd,51472261,R6104,Social Care - Section 17 Payments,"1,771.36",21/12/2018,People Group
220099,Banya Family Placement Agency Ltd,51472256,R6104,Social Care - Section 17 Payments,"3,321.30",27/12/2018,People Group
225606,Barbara's Childminding,51467009,R6106,Early Years Funding (PVIs and LA),933.16,11/12/2018,Communities
200612,Barnardo's (****9215),51462251,R1601,Training,829.17,21/12/2018,People Group
200612,Barnardo's (****9215),51463845,R2022,Property Services Building (LB),"7,654.85",27/12/2018,People Group
228129,Barry Bros Security Services,51456309,R4008,Equipment,"1,420.00",06/12/2018,Resources
232814,BD Fuels Ltd,51459284,R4030,Materials,818.56,05/12/2018,Communities
999982,Bearley Village Hall Trust,51471007,R5501,Grants / Donations to External Organisations,750.00,19/12/2018,Communities
999982,Bedworth Cricket Club,51465228,R5501,Grants / Donations to External Organisations,"1,200.00",04/12/2018,Communities
999982,Bedworth Disabled Swimming Club,51470961,R5501,Grants / Donations to External Organisations,700.00,27/12/2018,Communities
208680,Bedworth Heath Community Centre,51457415,R2002,Building Maintenance,"7,910.00",07/12/2018,People Group
200655,Bedworth Rugby and Nuneaton Citizens Advice Bureau,51456120,R5702,Payments to External Contractors,"30,000.00",06/12/2018,Communities
200655,Bedworth Rugby and Nuneaton Citizens Advice Bureau,51460925,R4409,Consultancy,"1,000.00",19/12/2018,Communities
200655,Bedworth Rugby and Nuneaton Citizens Advice Bureau,51471032,R4030,Materials,"4,711.44",19/12/2018,Other Services
200655,Bedworth Rugby and Nuneaton Citizens Advice Bureau,51464562,R5702,Payments to External Contractors,"57,375.00",27/12/2018,Communities
229398,Beech Buddies Childcare,51466965,R6106,Early Years Funding (PVIs and LA),"1,300.07",11/12/2018,Communities
237529,Beep Beep Marketing Ltd t/a The Magic Tractor,51458097,C1030,"New Construction, Conversion & Renovation",780.00,12/12/2018,Capital
237529,Beep Beep Marketing Ltd t/a The Magic Tractor,51458102,C1030,"New Construction, Conversion & Renovation","1,625.00",12/12/2018,Capital
237176,Belvoir Lettings Nuneaton and Hinckley,51464712,R6104,Social Care - Section 17 Payments,"1,090.00",27/12/2018,People Group
999982,Benn Partnership Centre,51464851,R5501,Grants / Donations to External Organisations,520.00,03/12/2018,Communities
232185,Bentley Cook Ltd,51466696,R1101,Agency Staff Pay,"2,600.00",14/12/2018,Resources
216958,Bentley International Ltd,51465574,R4702,Subscriptions To Organisations,972.40,06/12/2018,Resources
225795,Bentley Systems UK Ltd,51457081,R4409,Consultancy,"2,070.00",07/12/2018,Communities
999982,Bermuda Phoenix Community Centre,51472330,R5501,Grants / Donations to External Organisations,"2,964.00",27/12/2018,Communities
232548,Bibles for Children,51457998,R4058,"Books, Newspapers & Publications",549.90,07/12/2018,Schools
228167,BID Leamington Ltd,51466423,R5501,Grants / Donations to External Organisations,"2,500.00",11/12/2018,Communities
230921,BID Services,51461074,R4441,Professional Fees,525.00,19/12/2018,People Group
999982,Bidford and District History Society,51464091,R5501,Grants / Donations to External Organisations,750.00,03/12/2018,Communities
221218,Bidford Health Centre,51471597,R5702,Payments to External Contractors,504.00,27/12/2018,Communities
221218,Bidford Health Centre,51471551,R5702,Payments to External Contractors,583.45,27/12/2018,Communities
999982,Bidford on Avon Youth Club,51464094,R5501,Grants / Donations to External Organisations,750.00,03/12/2018,Communities
210919,Biffa Municipal Ltd (****2821),51460079,R5206,Excess / Bulk haulage,"3,002.82",05/12/2018,Communities
210919,Biffa Municipal Ltd (****2821),51460082,R5206,Excess / Bulk haulage,"7,400.73",07/12/2018,Communities
210919,Biffa Municipal Ltd (****2821),51457982,R5702,Payments to External Contractors,"21,830.56",07/12/2018,Communities
210919,Biffa Municipal Ltd (****2821),51457981,R5702,Payments to External Contractors,"34,014.89",07/12/2018,Communities
210919,Biffa Municipal Ltd (****2821),51460085,R5206,Excess / Bulk haulage,"4,982.98",07/12/2018,Communities
210919,Biffa Municipal Ltd (****2821),51462765,R5206,Excess / Bulk haulage,"2,915.97",07/12/2018,Communities
